cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,NETINBM,NETIMIN,netinc,ntlnls,eqcdiv,eqcstkrx,noij
"19087","0","111157","1059537","BANK OF LINDSAY","Lindsay","NE","68644","12/31/2021","5/18/2022","NM","102 Pine St.","LINDSAY STATE CO","1","0","0","2","0","Platte","","","4/15/1953","4/6/1964","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","https://www.bankoflindsay.com","3028","433","2595","0","1170","0","13","0","1157","3296","2443","230","623","469","0","105","364","0","364","0","364","0","50","0","364"
"91280","0","1397471","2617082","BANK OF LITTLE ROCK","Little Rock","AR","72201","12/31/2021","5/18/2022","SM","200 N. State St.","LITTLE ROCK BANKSHARES INC","5","0","0","7","0","Pulaski","30780","Little Rock-North Little Rock-Conway, AR","10/21/1927","12/21/1987","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.bankoflittlerock.com","7908","1368","6540","21","23299","0","194","","23105","27035","17286","2091","7658","2783","0","590","2193","0","2193","0","2193","8","1000","0","2193"
"16795","17319","14650","2224408","BANK OF LOCUST GROVE","Locust Grove","OK","74352","12/31/2021","5/18/2022","SM","124 E Main St","FIRST PRYOR BCORP INC","2","0","0","4","0","Mayes","","","6/6/1949","6/6/1949","8/1/2020","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.banklg.com","2649","247","2402","108","459","0","190","","269","1533","851","87","595","1220","0","342","878","0","878","0","878","-4","800","0","878"
"17878","0","271136","1247594","BANK OF LOUISIANA","New Orleans","LA","70130","12/31/2021","5/18/2022","NM","300 Saint Charles Ave","BOL BANCSHARES INC","5","0","0","8","0","Orleans","35380","New Orleans-Metairie, LA","7/1/1958","7/1/1958","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.bankoflouisiana.com","2699","143","2556","49","4796","0","115","","4681","6226","2010","666","3550","1077","136","149","1064","0","1064","0","1064","49","0","0","944.32"
"16281","0","959630","","BANK OF LUMBER CITY","Lumber City","GA","31549","12/31/2021","5/18/2022","NM","21 Main St","","2","0","0","2","0","Telfair","","","7/2/1945","7/2/1945","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.bankoflumbercity.com","1517","41","1476","47","289","0","165","","124","1569","1024","166","379","149","-24","2","123","0","123","0","123","4","0","0","146.52"
"13264","12871","580548","1209743","BANK OF LUXEMBURG","Luxemburg","WI","54217","12/31/2021","5/18/2022","NM","630 Main St.","LUXEMBURG BANCSHARES INC","9","0","0","4","0","Kewaunee","24580","Green Bay, WI","10/3/1903","1/1/1934","6/27/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.bankofluxemburg.com","19011","1749","17262","250","6317","0","460","0","5857","13414","8233","1317","3864","9915","34","2512","7437","0","7437","0","7437","25","712","0","7410.14"
"148","11273","752831","1135105","BANK OF MADISON","Madison","GA","30650","12/31/2021","5/18/2022","NM","133 N. Main St.","MADISON BANK CORP","4","0","0","4","0","Morgan","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1890","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.bankofmadisonga.com","13273","1147","12126","400","1437","0","212","","1225","7733","5111","1008","1614","5430","22","1233","4219","0","4219","0","4219","-5","1593","0","4201.62"
"9332","11722","989851","1123812","BANK OF MAPLE PLAIN","Maple Plain","MN","55359","12/31/2021","5/18/2022","NM","4980 Hwy. 12","MAPLE BANC SHARES INC","1","0","0","7","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","5/29/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.bankofmapleplain.com","3074","282","2792","0","266","0","56","","210","1837","1184","134","519","1221","1","62","1160","0","1160","0","1160","-21","684","0","1159.05"
"32779","0","1436204","3590388","BANK OF MARIN","Novato","CA","94947","12/31/2021","5/18/2022","NM","504 Redwood Blvd","BANK OF MARIN BCORP","34","0","0","4","0","Marin","41860","San Francisco-Oakland-Hayward, CA","1/23/1990","1/23/1990","8/7/2021","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","http://www.bankofmarin.com","109113","2041","107072","-2441","9388","2222","1441","0","5725","68614","41047","8995","18572","50287","-16","12892","37379","0","37379","0","37379","-93","64000","4865","37391.64"
"12327","0","601443","1205857","BANK OF MAUSTON","Mauston","WI","53948","12/31/2021","5/18/2022","NM","503 Hwy. 82 E.","MAUSTON BCORP INC","6","0","0","4","1","Juneau","","","9/12/1932","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.bankofmauston.com","13217","1422","11795","120","3902","0","444","","3458","6144","3916","643","1585","9433","16","0","9449","0","9449","0","9449","-9","5824","0","9433"
"9315","13508","782016","1071575","BANK OF MAYSVILLE","Maysville","KY","41056","12/31/2021","5/18/2022","NM","20 W 2nd St","FIRST BANK OF KENTUCKY CORP","3","0","0","8","0","Mason","","","6/26/1835","1/1/1934","1/28/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.bankofmaysville.com","4386","178","4208","0","635","72","207","","356","3200","1826","244","1130","1643","0","293","1350","0","1350","0","1350","-9","839","0","1350"
"13611","13746","175458","1067206","BANK OF MEAD","Mead","NE","68041","12/31/2021","5/18/2022","NM","322 S. Vine","SELKO BANCO INC","2","0","0","2","0","Saunders","36540","Omaha-Council Bluffs, NE-IA","9/1/1885","1/13/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.BANKOFMEAD.COM","1155","90","1065","36","66","0","39","","27","679","416","74","189","416","-20","82","314","0","314","0","314","-3","150","0","329.8"
"618","0","175609","2646998","BANK OF MILLBROOK","Millbrook","NY","12545","12/31/2021","5/18/2022","SM","3263 Franklin Ave.","MILLBROOK BANK SYSTEM INC","4","0","0","7","0","Dutchess","39100","                                        39100","5/18/1891","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.bankofmillbrook.com","5277","135","5142","130","2297","1322","257","","718","5811","3164","989","1658","1498","0","305","1193","0","1193","0","1193","53","960","0","1193"
"11232","13299","426945","2342722","BANK OF MILTON","Milton","WI","53563","12/31/2021","5/18/2022","NM","323 Parkview Dr.","MILTON BANCSHARES INC","2","0","0","4","0","Rock","27500","Janesville-Beloit, WI","3/25/1884","1/1/1934","11/30/2020","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.bankofmilton.com","6351","427","5924","120","1264","0","59","","1205","3476","2197","537","742","3592","-83","854","2655","0","2655","0","2655","9","1338","0","2720.57"
"22273","0","706236","","BANK OF MINGO","Williamson","WV","25661","12/31/2021","5/18/2022","NM","10 Commerce Dr.","","3","0","0","4","0","Mingo","","","5/17/1976","5/17/1976","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","https://www.thebankofmingo.com","5809","829","4980","287","620","0","241","","379","4198","1994","578","1626","1115","0","0","1115","0","1115","0","1115","366","127","1647","1115"
"58482","0","3470097","3470088","BANK OF MONTANA","Missoula","MT","59802","12/31/2021","5/18/2022","NM","125 Bank St","BANCORP OF MONTANA HOLDING CO","1","0","0","4","1","Missoula","33540","Missoula, MT","11/26/2007","11/26/2007","8/12/2015","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","http://www.bankofmontana.com","5342","477","4865","43","3587","0","417","","3170","3989","2792","272","925","4420","1","0","4421","0","4421","0","4421","0","3109","0","4420"
"20769","0","713047","2139696","BANK OF MONTGOMERY","Montgomery","IL","60538","12/31/2021","5/18/2022","NM","1333 Douglas Ave","MONTGOMERY BANCSHARES INC","1","0","0","7","0","Kendall","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/15/1972","8/15/1972","7/19/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.bankofmontgomery.net","852","221","631","0","83","0","40","","43","806","395","76","335","-92","112","2","18","0","18","0","18","-1","6","0","-82.8"
"2145","12828","805335","2412139","BANK OF MONTICELLO","Monticello","GA","31064","12/31/2021","5/18/2022","NM","141 Green St.","MONTICELLO BANCSHARES INC","1","0","0","8","1","Jasper","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1909","1/1/1934","4/12/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.bankofmonticelloga.com","5901","472","5429","90","577","0","169","0","408","3360","1691","323","1346","2556","0","0","2556","0","2556","0","2556","-54","714","0","2556"
"12232","0","937553","3112472","BANK OF MONTICELLO","Monticello","MO","63457","12/31/2021","5/18/2022","NM","201 E. Lafayette","MONTICELLO BANCSHARES INC","3","0","0","2","1","Lewis","","","2/27/1928","1/1/1934","11/15/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.bankofmonticello.com","5106","638","4468","0","361","0","255","","106","2648","1612","288","748","2181","1","0","2182","0","2182","0","2182","31","1479","0","2181"
"8556","12729","897330","3073911","BANK OF MORTON","Morton","MS","39117","12/31/2021","5/18/2022","NM","366 S 4th St","MORTON BCORP INC","1","0","0","8","1","Scott","","","1/1/1904","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.bankofmorton.com","3237","371","2866","101","677","0","351","","326","2383","1590","218","575","1059","0","0","1059","0","1059","0","1059","98","1011","0","1059"
"9057","0","586335","2317690","BANK OF MOUNDVILLE","Moundville","AL","35474","12/31/2021","5/18/2022","NM","319 Market St","MOUNDVILLE BANCSHARES INC","1","0","0","5","0","Hale","46220","Tuscaloosa, AL","9/17/1907","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.bankofmoundville.com","2775","507","2268","100","2176","0","133","","2043","2379","1128","224","1027","1965","-37","514","1414","0","1414","0","1414","12","318","0","1443.23"
"10626","0","879550","","BANK OF NEW CAMBRIA","New Cambria","MO","63558","12/31/2021","5/18/2022","NM","200 S. Main St.","","2","0","0","2","0","Macon","","","3/18/1933","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.banknewcambria.com","842","56","786","0","81","0","42","","39","883","445","132","306","-16","0","5","-21","0","-21","0","-21","4","0","0","-21"
"24540","15496","113601","","BANK OF NEW ENGLAND","Salem","NH","3079","12/31/2021","5/18/2022","NM","31 Pelham Rd","","9","0","1","4","0","Rockingham","14460","Boston-Cambridge-Newton, MA-NH","6/24/1983","6/24/1983","5/1/2021","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","http://www.bankofnewengland.com","59390","11359","48031","1286","151","0","61","","90","15021","9415","3056","2550","31875","-28","8928","22919","0","22919","0","22919","2","1050","54","22941.12"
"18012","10780","265407","2545831","BANK OF NEW HAMPSHIRE","Laconia","NH","3246","12/31/2021","5/18/2022","SB","62 Pleasant St","BNH FINANCIAL","24","0","0","4","0","Belknap","","","7/2/1831","7/2/1959","5/1/2021","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.BankNH.com","69447","2258","67189","0","16455","4605","1665","","10185","54593","32192","6885","15516","29051","395","5976","23470","0","23470","0","23470","-29","0","0","23154"
"14701","13112","688556","1095272","BANK OF NEW MADRID","New Madrid","MO","63869","12/31/2021","5/18/2022","NM","229 Main St.","DIXIE BANCSHARES CORP","3","0","0","2","1","New Madrid","","","1/1/1933","8/25/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.bankofnewmadrid.com","3784","204","3580","129","617","0","193","","424","2757","1635","232","890","1311","0","0","1311","0","1311","0","1311","5","800","0","1311"
"5704","0","948531","","BANK OF NEWINGTON","Newington","GA","30446","12/31/2021","5/18/2022","NM","224 Walton St.","","3","0","0","4","0","Screven","","","8/14/1919","1/1/1934","9/27/2021","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://https://www.bankofnewington.com","10171","1616","8555","200","366","0","147","","219","5333","2796","945","1592","3388","0","742","2646","0","2646","0","2646","-100","102","-231","2646"
"5447","0","41955","1058688","BANK OF NEWMAN GROVE","Newman Grove","NE","68758","12/31/2021","5/18/2022","SM","416 Hale Ave","FIRST NEWMAN GROVE BANKSHARES","1","0","0","2","1","Madison","","","4/10/1900","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","","590","71","519","0","159","0","24","","135","907","394","90","423","-229","0","0","-229","0","-229","0","-229","156","650","0","-229"
"18171","0","410748","3176661","BANK OF O'FALLON","O'fallon","IL","62269","12/31/2021","5/18/2022","NM","901 S. Lincoln Ave.","SECURITY FIRST BANCSHARES INC","2","0","0","8","1","Saint Clair","41180","St. Louis, MO-IL","3/28/1960","3/28/1960","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.bankofallon.com","11180","2782","8398","-265","314","0","122","0","192","5166","3078","429","1659","3811","0","0","3811","0","3811","0","3811","-141","2550","0","3811"
"35365","0","2903123","3587427","BANK OF OAK RIDGE","Oak Ridge","NC","27310","12/31/2021","5/18/2022","SM","2211 Oak Ridge Rd.","OAK RIDGE FINL SERVICES INC","5","0","0","4","0","Guilford","24660","Greensboro-High Point, NC","4/10/2000","4/10/2000","4/28/2020","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","http://www.bankofoakridge.com","23366","1370","21996","-682","3908","0","534","0","3374","15910","8614","2195","5101","10676","108","2237","8547","0","8547","0","8547","1019","1967","518","8461.68"
"21529","0","687054","1109900","BANK OF OAK RIDGE","Oak Ridge","LA","71264","12/31/2021","5/18/2022","NM","105 N Oak St","OAK RIDGE BANCSHARES INC","2","0","0","4","1","Morehouse","33740","Monroe, LA","10/1/1910","4/11/1974","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://www.bankofoakridge.bank","2593","143","2450","51","65","0","9","","56","1951","1128","222","601","513","0","0","513","0","513","0","513","5","174","0","513"
"5867","0","147923","","BANK OF OCEAN CITY","Ocean City","MD","21842","12/31/2021","5/18/2022","NM","10005 Golf Course Rd.","","5","0","1","4","0","Worcester","41540","Salisbury, MD-DE","1/1/1916","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.bankofoceancity.com","16193","1596","14597","-126","1044","0","675","","369","7441","4109","943","2389","8326","0","2125","6201","0","6201","0","6201","-20","752","0","6201"
"9803","0","819453","1053339","BANK OF ODESSA","Odessa","MO","64076","12/31/2021","5/18/2022","NM","301 W. Hwy. 40","COUNTRY AGENCIES&INVESTMENTS","2","0","0","4","0","Lafayette","28140","Kansas City, MO-KS","1/1/1880","1/1/1934","7/28/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.bankofodessa.us.com","13369","1789","11580","780","429","0","75","0","354","4424","2436","232","1756","6805","13","1579","5239","0","5239","0","5239","51","4320","0","5228.73"
"5902","15888","919344","2744326","BANK OF OKOLONA","Okolona","MS","38860","12/31/2021","5/18/2022","NM","227 W Main St","BANCORP OF OKOLONA","4","0","0","4","1","Chickasaw","","","1/31/1931","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","http://www.bankofokolona.com","10519","2057","8462","0","2845","0","1000","","1845","6653","3749","529","2375","4654","0","0","4654","0","4654","0","4654","38","2714","0","4654"
"21085","0","37341","1209592","BANK OF ONTARIO","Ontario","WI","54651","12/31/2021","5/18/2022","NM","315 Main St.","ONTARIO BCORP INC","4","0","0","2","1","Vernon","","","9/23/1911","5/15/1973","5/18/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.myvernoncountybank.com","3480","318","3162","120","223","0","103","","120","2077","1362","222","493","1188","46","0","1234","0","1234","0","1234","42","681","0","1188"
"16905","0","661157","1904936","BANK OF ORCHARD","Orchard","NE","68764","12/31/2021","5/18/2022","NM","145 E 2nd St","ORCHARD BCORP","1","0","0","2","0","Antelope","","","4/10/1950","4/10/1950","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","bankoforchard.com","835","99","736","0","173","0","74","","99","675","389","39","247","234","0","33","201","0","201","0","201","-5","50","0","201"
