cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,dep,depdom,idtrni,idtrngov,idtrnmu,idtrcomb,idtrnfc,idtrnfg,depfor,trn,ddt,ntr,ntrsmmda,ntrsoth,ntrtime,ts,depnidom,depidom,coredep,depins,irakeogh,bro,broins,DEPLSNB,depnifor,depifor
"6947","13454","292908","1401190","EVANS BANK, NATIONAL ASSOCIATION","Angola","NY","14006","12/31/2021","5/18/2022","N","8599 Erie Rd","EVANS BCORP INC","17","0","0","4","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","1/1/1920","1/1/1934","5/1/2020","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","https://www.evansbank.com","1942409","1942409","1681491","0","260918","0","0","0","","758145","498237","1184264","649944","369980","164340","1444172","758145","1184264","1900586","1204090","25475","8747","8747","0","",""
"57109","16425","3029253","","EVERENCE TRUST COMPANY","Goshen","IN","46527","12/31/2021","5/18/2022","SA","1110 N. Main St.","","1","0","0","7","0","Elkhart","21140","Elkhart-Goshen, IN","6/1/2001","6/1/2001","7/21/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","0","www.everence.com","500","500","500","0","0","0","0","0","","0","0","500","0","0","500","500","0","500","0","250","0","0","0","0","",""
"26444","12018","952172","","EVERETT CO-OPERATIVE BANK","Everett","MA","2149","12/31/2021","5/18/2022","SB","419 Broadway","","2","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1890","11/26/1985","5/1/2021","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.everettbank.com","571909","571909","532928","0","38981","0","0","0","","113487","82154","458422","183246","48225","226951","489755","83467","488442","443706","380654","30425","19868","19868","0","",""
"35230","0","2834759","3477425","EVERGREEN BANK GROUP","Oak Brook","IL","60523","12/31/2021","5/18/2022","NM","1515 W. 22nd St, # 100w","BANCORP FINANCIAL INC","3","0","0","6","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/5/1999","10/5/1999","7/2/2008","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.evergreenbankgroup.com","996654","996654","964347","0","31810","497","0","0","","143909","97523","852745","289591","92956","470199","899131","98020","898634","815220","679960","31768","117300","117300","41805","",""
"28914","2610","55970","","EVERGREEN FEDERAL BANK","Grants Pass","OR","97526","12/31/2021","5/18/2022","SA","969 S E 6th St.","","5","0","0","4","0","Josephine","24420","Grants Pass, OR","6/1/1934","11/5/1934","7/21/2011","Non-Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","www.evergreenfederal.bank","544208","544208","544208","0","0","0","0","0","","236163","142620","308045","31098","228656","48291","401588","54573","489635","536648","460472","16418","0","0","0","",""
"23404","0","427858","1129627","EVERGREEN NATIONAL BANK","Evergreen","CO","80439","12/31/2021","5/18/2022","N","28145 Colorado Hwy. 74","EVERGREEN BCORP","4","0","0","4","0","Jefferson","19740","Denver-Aurora-Lakewood, CO","4/15/1981","4/15/1981","9/20/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.enbcolorado.com","144862","144862","142157","0","2704","0","0","0","","105002","99591","39859","11043","28218","599","45270","99591","45271","144862","118706","308","0","0","0","",""
"34010","0","2297998","3462494","EVERTRUST BANK","Pasadena","CA","91101","12/31/2021","5/18/2022","NM","2 N. Lake Ave, # 1030","O-BANK CO LTD","8","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","5/3/1995","5/3/1995","3/19/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://www.evertrustbank.com","775382","775382","735419","0","83","39880","0","0","","176524","163158","598858","66746","54070","478043","612224","163158","612224","546493","473651","0","0","0","39880","",""
"1299","13695","592448","1142411","EVOLVE BANK & TRUST","West Memphis","AR","72301","12/31/2021","5/18/2022","SM","301 Shoppingway Blvd","EVOLVE BCORP INC","19","0","1","4","0","Crittenden","32820","Memphis, TN-MS-AR","6/5/1925","1/1/1934","11/16/2021","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.getevolved.com","639128","639128","635774","0","1871","1483","0","0","","480053","444159","159075","67199","20845","71031","194969","444159","194969","611172","217900","10589","21995","18752","1483","",""
"8468","0","507068","1025998","EXCHANGE BANK","Santa Rosa","CA","95401","12/31/2021","5/18/2022","NM","545 4th St.","FRANK P DOYLE TRUST ARTICLE IX","19","0","0","4","0","Sonoma","42220","Santa Rosa, CA","5/1/1890","1/1/1934","3/2/2018","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","http://www.exchangebank.com","3179118","3179118","3037738","0","141136","244","0","0","","1874694","52413","1304424","420451","706719","177256","3126705","1232666","1946452","3115057","2131609","29051","4048","4048","0","",""
"160","12322","613839","1085862","EXCHANGE BANK","Milledgeville","GA","31061","12/31/2021","5/18/2022","NM","250 W Hancock St","EXCHANGE BANKSHARES INC","5","0","0","4","0","Baldwin","","","6/1/1903","1/1/1934","9/27/2021","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.exch.bank","325244","325244","303534","0","21710","0","0","0","","201492","93989","123752","31767","37706","54278","231255","93989","231255","320032","264328","8785","0","0","0","",""
"1435","13868","492650","1061893","EXCHANGE BANK","Kearney","NE","68847","12/31/2021","5/18/2022","NM","3110 2nd Ave.","EXCHANGE CO","9","0","1","4","1","Buffalo","","","4/9/1917","1/1/1934","2/3/2020","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","https://www.eb-us.com","893733","893733","802207","5","26001","65520","0","0","","26923","4399","866810","467132","45188","354490","889334","96836","796897","777182","630128","22793","87549","7541","65324","",""
"4619","14175","144052","1054000","EXCHANGE BANK & TRUST","Atchison","KS","66002","12/31/2021","5/18/2022","NM","600 Commercial St.","EXCHANGE BANKSHARES CORP OF KS","10","0","1","2","0","Atchison","","","1/1/1856","1/1/1934","2/21/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://WWW.MYEXCHANGEBANK.COM","509665","509665","455438","0","54098","129","0","0","","46817","46817","462848","28549","364080","70219","462848","33707","475957","498721","394362","13708","0","0","0","",""
"13366","0","456755","1064175","EXCHANGE BANK AND TRUST COMPANY","Perry","OK","73077","12/31/2021","5/18/2022","SM","523 Delaware St.","PERRY BANCSHARES INC","3","0","0","4","1","Noble","","","2/20/1896","1/1/1934","8/1/2020","Stock","0","1","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.easybanking.net","335398","335398","286238","0","49129","31","0","0","","130256","71228","205142","71209","26736","107198","264170","71488","263910","296501","248163","14202","16082","5380","0","",""
"10528","11399","985451","1106525","EXCHANGE BANK AND TRUST COMPANY, NATCHITOCHES, LOUISIANA","Natchitoches","LA","71457","12/31/2021","5/18/2022","NM","700 Front St","EXCHANGE BANCSHARES INC","3","0","0","5","1","Natchitoches","","","9/28/1892","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://www.exchange-bank.com","159466","159466","108576","0","50890","0","0","0","","124012","50953","35454","2483","22432","10538","108513","50953","108513","156058","92047","731","0","0","0","",""
"1616","0","686459","1249495","EXCHANGE BANK OF MISSOURI","Fayette","MO","65248","12/31/2021","5/18/2022","SM","101 S. Church St.","NORTHERN MO BANCSHARES INC","5","0","0","2","0","Howard","17860","Columbia, MO","11/19/1927","1/1/1934","11/16/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","www.ebmo.com","275565","275565","224816","0","50750","0","0","0","","105980","40875","169586","85931","22630","61025","234691","40875","234690","264027","191415","9827","0","0","0","",""
"8274","0","2747466","1097173","EXCHANGE BANK OF NORTHEAST MISSOURI","Kahoka","MO","63445","12/31/2021","5/18/2022","SM","268 N. Johnson St.","LINCOLN COUNTY BCORP INC","7","0","0","2","1","Clark","","","9/8/1903","1/1/1934","4/20/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","ebnemo.com","184245","184245","166250","0","17995","0","0","0","","73484","48386","110761","29122","22207","59433","135859","48386","135859","179650","167580","8818","0","0","0","",""
"18838","11764","787141","3403732","EXCHANGE STATE BANK","Adair","IA","50002","12/31/2021","5/18/2022","SM","322 Audubon","EXCHANGE FINANCIAL INC","1","0","0","2","1","Adair","","","1/1/1879","7/18/1963","7/31/2015","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.esbanks.com","35940","35940","29526","0","6391","23","0","0","","13432","8093","22508","9153","6947","6408","27847","8096","27844","35940","29470","1114","0","0","0","",""
"12402","13579","769334","1204430","EXCHANGE STATE BANK","Lanark","IL","61046","12/31/2021","5/18/2022","NM","126 N. Broad St.","LANARK BANCSHARES INC","1","0","0","2","1","Carroll","","","4/6/1878","1/1/1934","2/1/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.lanarkbank.com","84149","84149","70628","3","13518","0","0","0","","23877","14157","60272","26416","13457","20399","69992","14159","69990","81689","67094","4487","0","0","0","",""
"15064","11978","618544","2668468","EXCHANGE STATE BANK","Carsonville","MI","48419","12/31/2021","5/18/2022","NM","3992 Chandler St.","EXCHANGE STATE BANK CORP","6","0","0","2","0","Sanilac","","","6/1/1901","3/23/1935","12/5/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.exchangestatebank.com","196464","196464","187024","0","9440","0","0","0","","88167","68360","108297","17495","59022","31780","128104","68360","128104","191031","167499","7814","0","0","0","",""
"10132","9819","805045","1247905","EXCHANGE STATE BANK","Ames","IA","50010","12/31/2021","5/18/2022","NM","823 Wheeler St","MID AMERICA BANKS INC","3","0","0","2","1","Story","11180","Ames, IA","1/1/1902","1/1/1934","10/6/2020","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.esb1.com","121350","121350","93973","0","27377","0","0","0","","44503","23947","76847","34256","15637","26954","97403","23947","97403","113644","86814","2666","0","0","0","",""
"5551","0","537560","1104923","EXTRACO BANKS, NATIONAL ASSOCIATION","Temple","TX","76501","12/31/2021","5/18/2022","N","18-20 S. Main St.","EXTRACO CORP","16","0","0","9","1","Bell","28660","Killeen-Temple, TX","9/20/1933","1/1/1934","8/22/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.extracobanks.com","1732845","1732845","1646470","0","85872","503","0","0","","174281","123518","1558564","1411444","47559","99561","1609327","577739","1155106","1706374","1230514","21287","0","0","0","",""
"9378","12104","14155","2168931","F & C BANK","Holden","MO","64040","12/31/2021","5/18/2022","NM","1006 Eagle Crest Dr.","F&C BCORP INC","3","0","0","2","1","Johnson","","","3/24/1881","1/1/1934","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","https://www.fandcbank.com","259478","259478","234228","0","23948","1302","0","0","","134778","72203","124700","56973","35105","32621","187275","47788","211690","255572","230975","6887","0","0","0","",""
"12761","11845","163857","1054550","F & M BANK","Edmond","OK","73012","12/31/2021","5/18/2022","NM","17100 N May Ave","F&M BANCSHARES INC","8","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","1/1/1902","1/1/1934","12/23/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.fmbankok.com","551199","551199","465731","0","85243","225","0","0","","356959","356526","194240","54570","53204","86467","194673","189085","362115","520678","372439","7761","0","0","0","",""
"16916","15988","937834","1129458","F & M BANK AND TRUST COMPANY","Manchester","GA","31816","12/31/2021","5/18/2022","NM","142 W. Main St.","F&M HOLDING CO INC","1","0","0","4","0","Meriwether","12060","Atlanta-Sandy Springs-Roswell, GA","2/2/1948","6/15/1950","1/23/2007","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.fmbankandtrust.com","79220","79220","77988","0","1232","0","0","0","","34964","26652","44256","7678","10269","26309","52568","26652","52568","77011","70310","4668","0","0","0","",""
"10967","0","171759","1122178","F & M COMMUNITY BANK, NATIONAL ASSOCIATION","Preston","MN","55965","12/31/2021","5/18/2022","N","100 St. Anthony St. N.","F&M FINANCIAL SERVICES INC","3","0","0","2","1","Fillmore","40340","Rochester, MN","3/11/1911","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fmcommunity.com","160339","160339","136781","1","23557","0","0","0","","90140","60559","70199","24331","26087","19781","99780","52605","107734","157249","123551","1903","13","13","0","",""
"14922","0","542153","5558681","F&M BANK","West Point","NE","68788","12/31/2021","5/18/2022","NM","204 N. Main St.","R DEAN PHILLIPS BK TR DATED 11-19-2004","6","0","1","2","1","Cuming","","","1/1/1931","12/4/1934","9/25/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","0","www.fmbankne.bank","307731","307731","281983","2","21615","4131","0","0","","171493","101765","136238","26817","70996","38425","205966","101765","205966","304568","245449","8185","0","0","0","",""
"5401","0","259059","5558681","F&M BANK","Falls City","NE","68355","12/31/2021","5/18/2022","NM","1701 Stone St.","R DEAN PHILLIPS BK TR DATED 11-19-2004","2","0","0","2","1","Richardson","","","1/1/1882","1/1/1934","12/17/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","0","www.fmbankfc.bank","117372","117372","105922","1","11034","415","0","0","","54390","30374","62982","28189","23377","11416","86998","30374","86998","115967","89988","3409","0","0","0","",""
"9963","9294","741330","1138450","F&M BANK","Clarksville","TN","37040","12/31/2021","5/18/2022","NM","50 Franklin St","F&M FINANCIAL CORP","24","0","0","4","1","Montgomery","17300","Clarksville, TN-KY","1/1/1906","1/1/1934","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.myfmbank.com","1203843","1203843","1145407","0","58435","0","0","0","","657449","267329","546393","222800","92349","231245","936513","267257","936586","1158779","881317","29214","10000","10000","0","",""
"16897","10426","510330","1137015","F&M BANK","Washington","GA","30673","12/31/2021","5/18/2022","NM","911 E. Robert Toombs Ave.","WASHINGTON WILKES HOLDING CO","6","0","0","4","0","Wilkes","","","3/14/1950","3/14/1950","11/18/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.fmbanknow.com","296874","296874","254489","236","42149","0","0","0","","153035","153035","143839","26232","37765","79843","143839","87487","209387","283618","229399","13153","0","0","0","",""
"30595","5608","413673","2737823","F&M BANK AND TRUST COMPANY","Hannibal","MO","63401","12/31/2021","5/18/2022","SM","505 Broadway","FARMERS&MERCHANTS BCORP INC","3","0","0","4","0","Marion","","","1/1/1886","11/3/1952","11/10/2016","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.bankfm.com","146705","146705","125486","0","21200","19","0","0","","74646","43824","72059","19704","25331","27024","102881","33497","113208","138916","119942","2901","0","0","0","",""
"8083","0","682648","2524537","FAIRFAX STATE SAVINGS BANK","Fairfax","IA","52228","12/31/2021","5/18/2022","NM","409 Vanderbilt St.","VANDERBILT HOLDING CO INC","3","0","0","8","1","Linn","16300","Cedar Rapids, IA","10/20/1924","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.thebankhere.com","199799","199799","166271","0","28797","4731","0","0","","67839","35846","131960","41672","38220","52066","163953","35852","163947","181939","142611","17108","0","0","4731","",""
"18213","6745","882701","3824373","FAIRFIELD COUNTY BANK","Ridgefield","CT","6877","12/31/2021","5/18/2022","SB","150 Danbury Rd","FAIRFIELD COUNTY BANK MHC","16","0","0","4","0","Fairfield","14860","Bridgeport-Stamford-Norwalk, CT","5/14/1871","7/1/1960","5/1/2021","Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","New York","Northeastern","Northeast","0","1","fairfieldcountybank.com","1584739","1584739","1509159","0","75242","338","0","0","","158840","64729","1425899","319263","990518","116118","1520010","401992","1182747","1544587","932904","10718","0","0","0","",""
"27806","311","666974","","FAIRFIELD FEDERAL SAVINGS AND LOAN ASSOCIATION OF LANCASTER","Lancaster","OH","43130","12/31/2021","5/18/2022","SA","111 E. Main St.","","3","0","0","5","0","Fairfield","18140","Columbus, OH","1/1/1895","11/4/1935","2/7/2020","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.fairfieldfederal.com","253411","253411","250978","110","2323","0","0","0","","61561","9000","191850","32567","72576","86707","244411","21521","231890","242143","238053","34468","0","0","0","",""
"28652","2049","618777","","FAIRVIEW SAVINGS AND LOAN ASSOCIATION","Fairview","OK","73737","12/31/2021","5/18/2022","SA","301 N. Main","","1","0","0","2","0","Major","","","1/1/1901","7/26/1948","7/21/2011","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.fairviewsavings.com","43796","43796","42671","0","1125","0","0","0","","11376","8754","32420","8516","9876","14028","35042","8908","34888","42198","39563","2826","0","0","0","",""
"11731","0","601032","5399576","FAIRVIEW STATE BANKING COMPANY","Fairview","IL","61432","12/31/2021","5/18/2022","NM","420 Carter St.","FSB HOLDINGS INC","1","0","0","2","0","Fulton","37900","Peoria, IL","7/1/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.fairviewstate.com","32712","32712","21963","0","8472","2277","0","0","","18237","7901","14475","0","5149","9326","24811","6931","25781","29949","26090","0","0","0","0","",""
"26856","11011","564557","2270254","FALCON INTERNATIONAL BANK","Laredo","TX","78045","12/31/2021","5/18/2022","NM","7718 Mcpherson Rd. Bldg. F","FALCON BANCSHARES INC","19","1","0","4","0","Webb","29700","Laredo, TX","12/10/1986","12/10/1986","8/27/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","0","http://www.falconbank.com","1650983","1650983","1248830","0","402153","0","0","0","0","1076900","543740","574083","108714","74151","391218","1107243","477136","1173847","1436690","1436840","1424","0","0","0","0","0"
"57603","0","3184228","3184219","FALCON NATIONAL BANK","Foley","MN","56329","12/31/2021","5/18/2022","N","183 Cedar Dr.","CENTRA VENTURES INC","6","0","0","4","0","Benton","41060","St. Cloud, MN","7/1/2003","7/1/2003","5/1/2021","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.falconnational.com","722011","722011","672676","0","48836","499","0","0","","214403","170201","507608","289924","78439","139245","551810","170201","551810","626874","384347","17183","35943","35943","0","",""
"23286","12488","833404","3320978","FALL RIVER FIVE CENTS SAVINGS BANK","Fall River","MA","2720","12/31/2021","5/18/2022","SM","79 N Main St","BANKFIVE MHC","16","0","1","4","0","Bristol","39300","Providence-Warwick, RI-MA","4/10/1855","1/2/1981","5/1/2021","Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","http://www.bankfive.com","1225285","1225285","1184164","44","35246","5831","0","0","","387569","284434","837716","207097","292900","337719","940851","284434","940851","1065655","928600","35504","41944","41944","0","",""
"29357","3330","156970","","FAMILY BANK","Pelham","GA","31779","12/31/2021","5/18/2022","SA","134 Hand Ave.","","3","0","0","6","0","Mitchell","","","1/1/1931","5/11/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.familybankonline.com","128193","128193","125261","0","2933","0","0","0","","43978","17785","84216","4799","40023","39394","110409","30304","97889","122795","112119","9461","0","0","2240","",""
