cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncator,idnccotr,nccomrer,idncgtpr
"11569","10383","176464","2127068","ALLIANCE BANK","Sulphur Springs","TX","75482","12/31/2021","5/18/2022","NM","100 Jefferson St W","ALLIANCE BANCSHARES INC","17","0","0","4","1","Hopkins","","","6/16/1927","1/1/1934","4/22/2020","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","alliancebank.com","0.259974125506658","0.354259488794345","0","0.807806890229929","0","0","","0","0","0","","0","0","0","","0"
"34930","0","2694944","2695727","ALLIANCE BANK","Topeka","KS","66614","12/31/2021","5/18/2022","NM","3001 S.W. Wanamaker Rd.","NEW MILLENNIUM BANKSHARES INC","2","0","0","4","0","Shawnee","45820","Topeka, KS","9/3/1998","9/3/1998","2/20/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.alliancebankks.com","0.397849462365591","0.587892590434829","0","1.11433368951305","0","0.420803957033701","0","0.474525474525475","0","0","","0","0","0","0","0"
"12511","11730","21658","1126082","ALLIANCE BANK","Mondovi","WI","54755","12/31/2021","5/18/2022","NM","245 S. Eau Claire St.","GEBSCO INC","5","0","0","2","1","Buffalo","","","1/1/1900","1/1/1934","10/1/2019","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.alliancebank.us","0.726394363249503","0.81892536518953","0","0","","0.640743765311891","0","0.66544885177453","0","0.184237461617196","0","0.185720181593066","3.74812593703148E-02","0.367309458218549","","0"
"34566","0","2619714","3253629","ALLIANCE BANK","Cape Girardeau","MO","63701","12/31/2021","5/18/2022","NM","217 N. Kingshighway","ALLIANCE BANCSHARES INC","5","0","0","2","0","Cape Girardeau","16020","Cape Girardeau, MO-IL","10/23/1997","10/23/1997","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.alliancebanking.com","0.235417211613916","0.280063361852788","0","0.535546927299505","0","0.319069069069069","0.159001956947162","0.342539454806313","0","0.185729763194552","","0.185729763194552","0.262295081967213","0","","0"
"10973","12291","166652","1127146","ALLIANCE BANK","Lake City","MN","55041","12/31/2021","5/18/2022","NM","105 E. Lyon Ave.","ALLIANCE FINL SERVICES INC","6","0","0","4","0","Wabasha","40340","Rochester, MN","1/1/1867","1/1/1934","9/4/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.alliancebanks.com","0.29349940082117","0.368582443587721","0","0.69845669009756","0","0.186111715369927","0","0.273680469166519","0.160174945569292","0","","0","0","0","","0"
"57733","0","3276543","5216570","ALLIANCE BANK & TRUST COMPANY","Gastonia","NC","28054","12/31/2021","5/18/2022","NM","292 W. Main Ave","PBD HOLDINGS LLC","4","0","0","4","0","Gaston","16740","Charlotte-Concord-Gastonia, NC-SC","9/8/2004","9/8/2004","2/4/2019","Stock","0","0","FDIC","DIF","Atlanta","DALLAS","Charlotte","Richmond","Northeastern","Southeast","0","1","WWW.ALLIANCEBANKNC.COM","0.669315484920402","0.82743388358236","0.457380457380457","0.887743413516609","0","1.32759567844717","3.01455301455301","0","0","0","","0","0","0","0","0"
"15657","0","601658","3615441","ALLIANCE BANK CENTRAL TEXAS","Woodway","TX","76712","12/31/2021","5/18/2022","NM","191 Archway Dr.","ABCT HOLDINGS INC","5","0","0","4","0","Mclennan","47380","Waco, TX","3/16/1939","3/20/1939","10/20/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","https://www.alliancebanktexas.com","7.77162841330206E-02","9.58813779829267E-02","0","0.111553920566796","0","0.134462296966803","0","0.134741939893378","0","3.73505976095618E-02","","3.73505976095618E-02","0","9.17150718434729E-02","","0"
"9631","0","924937","1406971","ALLIANCE COMMUNITY BANK","Petersburg","IL","62675","12/31/2021","5/18/2022","NM","321 N 6th St","AC BCORP INC","5","0","0","2","1","Menard","44100","Springfield, IL","5/18/1910","1/1/1934","10/1/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.bankacb.com","1.06732681303519","1.58511555172506","0","0","0","3.44333197925876","0.404040404040404","3.55514815181845","0","0.30807480272403","0","0.313686643552914","0.443405353111899","3.46800762961679E-02","","0"
"1946","11748","35057","2352253","ALLIANT BANK","Madison","MO","65263","12/31/2021","5/18/2022","NM","101 E. Broadway","NEMO BANCSHARES INC","5","0","0","2","1","Monroe","","","2/20/1888","1/1/1934","1/25/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.alliantbank.com","0.179886095291013","0.127285079533652","0.108010801080108","0.092573237375698","0","0.109186468280406","0","0.110555212022411","0.947119179163378","0","","0","0","0","0","0"
"55130","0","2140348","3051580","ALLIED FIRST BANK,SB","Oswego","IL","60543","12/31/2021","5/18/2022","SB","3201 Orchard Rd","ALLIED FIRST BCORP INC","1","0","0","8","0","Kendall","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/3/1994","9/1/2001","4/27/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.alliedfirst.com","1.00480183473088","1.19567442177799","","0","","1.38302489839403","0","1.49885607988197","0","0","","0","0","0","","0"
"4051","0","146056","3176559","ALLNATIONS BANK","Calumet","OK","73014","12/31/2021","5/18/2022","SM","114 E. Main St.","ALLNATIONS BCORP INC","2","0","0","2","0","Canadian","36420","Oklahoma City, OK","1/1/1901","1/1/1934","7/11/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.anbok.com","7.44166838736321","5.08360754818347","0","0","","0","","0","0","0","","0","0","0","","79.3007769145394"
"57803","0","3284070","1562859","ALLY BANK","Sandy","UT","84070","12/31/2021","5/18/2022","SM","200 W. Civic Ctr. Dr.","ALLY FINANCIAL INC","1","0","0","6","0","Salt Lake","41620","Salt Lake City, UT","8/2/2004","8/2/2004","9/11/2017","Stock","0","1","FED","DIF","San Francisco","WASHINGTON","Salt Lake City","San Francisco","Western","West","0","0","www.ally.com","1.13315141909446","0.382558796678694","0","6.46133965108766E-02","0","0.469846885191532","2.45901639344262","0.442651426009974","1.17899683980228","1.40706622479357","1.15424973767051","1.41049545253989","1.42382671480144","0.495540138751239","0","0"
"58424","0","3633173","","ALMA BANK","Astoria","NY","11102","12/31/2021","5/18/2022","NM","28-31 31st St.","","12","0","1","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","9/12/2007","9/12/2007","7/6/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.almabank.com","1.82560542376891","1.15580869477244","0","0.477924684665506","0","22.0359142467581","0","24.3680225843706","6.07205641657742","0","","0","","0","0","0"
"23091","10415","260055","1061679","ALPINE BANK","Glenwood Springs","CO","81601","12/31/2021","5/18/2022","NM","2200 Grand Ave.","ALPINE BANKS OF COLORADO","44","0","0","4","0","Garfield","","","4/1/1980","4/1/1980","7/12/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.alpinebank.com","0.092479199515071","9.98414515117391E-02","0","9.16315057400455E-02","0","0.144663356314576","0.167839595041302","0.135451764068007","3.37303678718246E-02","0.105438401775805","0.722789115646258","1.27648710748021E-02","0","2.44424075771464E-02","0","0"
"35377","0","2889227","","ALPINE CAPITAL BANK","New York","NY","10019","12/31/2021","5/18/2022","NM","680 5th Ave, 7th Fl.","","1","0","0","4","1","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","3/1/2000","3/1/2000","5/26/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","https://www.alpinecapitalbank.com","3.31340993265196","0","0","0","0","0","","0","0","82.228490832158","","82.228490832158","","82.228490832158","","0"
"19590","0","199436","1081510","ALTAMAHA BANK & TRUST COMPANY","Vidalia","GA","30474","12/31/2021","5/18/2022","NM","206 Jackson St","ALTAMAHA BANCSHARES INC","4","0","0","4","1","Toombs","","","5/16/1966","5/19/1966","9/27/2021","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.altamaha.bank","0.388646368643053","0.533775238759758","0","0.76273386178943","0","0.70057873895827","0","0.736990515252499","5.83300927726237E-02","0","","0","0","0","0","0"
"8276","0","881441","1491548","ALTON BANK","Alton","MO","65606","12/31/2021","5/18/2022","NM","28 Medical Dr.","ALTON BANCSHARES INC","3","0","0","2","1","Oregon","","","4/17/1924","1/1/1934","6/7/2021","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.altonbank.com","0.596575655736075","0.65639186883729","0","0","","1.69049746797736","","1.69049746797736","0.807355909396726","0.215749730312837","","0.215749730312837","0","0.326619488296135","","0"
"27711","153","777870","","ALTOONA FIRST SAVINGS BANK","Altoona","PA","16603","12/31/2021","5/18/2022","SB","203 N. Logan Blvd.","","5","0","0","4","0","Blair","11020","Altoona, PA","1/1/1927","3/31/1937","12/29/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","www.altoonabank.com","0.211673395790051","0.236487775107755","0","0.560333790236334","0","0","0","0","3.18598168060534E-02","2.29357798165138E-02","","2.29357798165138E-02","0","2.31454692743895E-02","","0"
"9465","9767","246956","3822687","ALVA STATE BANK & TRUST COMPANY","Alva","OK","73717","12/31/2021","5/18/2022","NM","518 College Ave.","GRACE INV CO INC ESOP THE","5","0","1","2","1","Woods","","","9/10/1901","1/1/1934","6/27/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","WWW.ALVASTATEBANK.COM","3.08732252992633","5.15673406842333","0","0.493651840205576","0","0","","0","3.86196242862266E-02","0.43022317827373","","0.43022317827373","0.573613766730402","9.05797101449275E-02","","0"
"622","9297","661308","4400336","AMALGAMATED BANK","New York","NY","10001","12/31/2021","5/18/2022","NM","275 7th Ave","WORKERS UNITED","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","4/14/1923","1/1/1934","5/18/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://AMALGAMATEDBANK.COM","0.850743748831769","0.849244130884533","0","1.09389882919906","0.353513304479903","1.1705005817458","0.73963333071052","1.17567948429369","1.1531994939406","1.02794995939598E-03","","1.02794995939598E-03","","1.02794995939598E-03","0","0"
"903","10892","397531","1020676","AMALGAMATED BANK OF CHICAGO","Chicago","IL","60602","12/31/2021","5/18/2022","NM","30 N. Lasalle St.","AMALGAMATED INVESTMENTS CO","2","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/30/1922","1/1/1934","7/28/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.aboc.com","4.06456967793034E-02","4.20604924222323E-02","0","0","0.121408795897063","0","0","0","0","0","","0","","0","","0"
"14531","10978","353555","1107205","AMARILLO NATIONAL BANK","Amarillo","TX","79101","12/31/2021","5/18/2022","N","410 S Taylor","AMARILLO NATIONAL BCORP INC","34","0","0","4","1","Potter","11100","Amarillo, TX","1/1/1892","1/1/1934","3/4/2019","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.anb.com","0.443767735137199","9.12004509421007E-02","0","0.120875017197665","0","0.137832758770893","0","0.156377961650335","0.823904429201377","0.623865297631737","0.66193853427896","0.623619658102276","0.138897938621096","1.48469988396812","0","0"
"28701","2179","206174","","AMBLER SAVINGS BANK","Ambler","PA","19002","12/31/2021","5/18/2022","SB","155 E Butler Ave","","9","0","0","5","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1899","9/17/1936","5/31/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.amblersav.com","0.362977032137083","0.375755361409315","0","0","0","0.528253239264978","0","0.543059042787254","0","12.5","","12.5","","12.5","0","0"
"6423","9315","9807","2611718","AMBOY BANK","Old Bridge","NJ","8857","12/31/2021","5/18/2022","SM","3590 Nj Hwy. 9 S.","AMBOY BCORP","24","0","0","4","1","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","5/12/1888","1/1/1934","1/4/2019","Stock","0","1","FED","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.amboybank.com","0.714759825327511","0.714266079004517","0.209604425557364","0.346358715762118","0.519152750259458","2.18801928121181","0.753664798608619","2.39173479189947","0.73940369266903","0","","0","","0","","3.02141651115258"
"22953","14111","83638","1135972","AMERANT BANK, NATIONAL ASSOCIATION","Coral Gables","FL","33134","12/31/2021","5/18/2022","N","220 Alhambra Cir","AMERANT BCORP INC","25","0","1","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","9/17/1979","9/17/1979","4/1/2021","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.amerantbank.com","0.894129184523147","0.506088137520735","0","0.609994424000814","0","0.758010422273617","1.20423000660939","0.532613389005863","2.94509632142558","6.07430027369804E-02","","6.07430027369804E-02","8.95522388059701","0.059334274171625","","2.23981036941805"
"27267","0","1169650","","AMERASIA BANK","Flushing","NY","11355","12/31/2021","5/18/2022","NM","41-06 Main St.","","7","0","1","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","6/20/1988","6/20/1988","4/1/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.amerasiabankny.com","5.36877197529511E-02","0.058805728957064","0","0.10059234751054","0","0","0","0","0","0","","0","","0","","0"
"8893","0","440857","1064492","AMERICA'S COMMUNITY BANK","Blue Springs","MO","64015","12/31/2021","5/18/2022","NM","1100 W Main St","URICH BCORP INC","1","0","0","4","1","Jackson","28140","Kansas City, MO-KS","2/27/1888","1/1/1934","3/5/2021","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.amcommbank.com","0","0","0","0","0","0","0","0","0","0","","0","0","0","",""
"20311","10556","630555","1121993","AMERICAN BANK","Bozeman","MT","59715","12/31/2021","5/18/2022","NM","1632 W. Main St.","GUARANTY DEVELOPMENT CO","6","0","0","4","1","Gallatin","","","7/27/1970","11/25/1970","9/13/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.americanbankmontana.com","3.49935845095066E-02","0","0","0","0","0","0","0","0.193776543349428","0","","0","0","0","0","0"
"34422","15591","2580243","3008753","AMERICAN BANK","Allentown","PA","18104","12/31/2021","5/18/2022","SM","4029 W. Tilghman St.","AMERICAN BANK INC","1","0","0","4","0","Lehigh","10900","Allentown-Bethlehem-Easton, PA-NJ","6/2/1997","6/2/1997","7/15/2019","Stock","0","0","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.ambk.com","6.60629562117845E-02","9.08553193935315E-03","0","0","0","5.51758307340638E-02","0","5.90781398825671E-02","0.471269663660897","0","0","0","0","0","","0"
"1117","0","275358","1131406","AMERICAN BANK & TRUST","Wessington Sprin","SD","57382","12/31/2021","5/18/2022","NM","120 E. Main St.","LEACKCO BANK HOLDING CO INC","16","0","1","2","1","Jerauld","","","1/1/1892","1/1/1934","8/3/2020","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.abt.bank","8.17742477920953E-03","0","0","0","0","0","0","0","4.00173596433382E-02","0","0","0","0","0","","0"
"19234","0","597452","1104615","AMERICAN BANK & TRUST COMPANY","Covington","LA","70433","12/31/2021","5/18/2022","NM","1819 N Columbia St","AMERICAN BANCSHARES INC","5","0","0","4","0","Saint Tammany","35380","New Orleans-Metairie, LA","9/14/1964","9/14/1964","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.americanbankandtrust.com","0.974698247563254","1.05501954246044","0","1.660794410817","0","0.776780038143674","0","0.884995812679659","0","0","","0","0","0","","0"
"17906","0","83834","1085349","AMERICAN BANK & TRUST COMPANY","Opelousas","LA","70570","12/31/2021","5/18/2022","NM","307 E Landry St","AMERICAN BCORP INC","8","0","0","4","1","Saint Landry","","","9/22/1958","9/22/1958","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.americanbankandtrust.net","8.95189991339219E-02","5.04883441564094E-02","0","0","0","9.08393240301336E-02","0","9.58947142172181E-02","7.65606595995289E-02","0.43517679057117","1.04895104895105","0","0","0","","0"
