cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,sc,scus,scust,scage,scmuni,SCDOMO,idscod,idsccmmb,scabs,scsfp,scodot,scford,IDSCEQ,sceq,SCEQFV,schtmres,idahta,scres,scpledge,scmtgbk,idscgtpc,scgty,scodpc,idsccmo,sccol,scodpi,idsccmt,sccmpt,sccmot,scha,scaf,scrdebt,scsnhaa,scsnhaf,trade,idtrrval,trlreval
"15590","9299","831941","1119105","TAYLOR COUNTY BANK","Campbellsville","KY","42718","12/31/2021","5/18/2022","NM","Broadway &lebanon Ave.","TAYLOR COUNTY BANCSHARES INC","4","0","0","4","1","Taylor","","","9/1/1937","4/6/1938","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","WWW.TAYLORCOUNTYBANK.COM","54495","38019","0","38019","16476","0","0","0","0","0","0","0","0","","0","0","","","25150","25654","9201","9201","0","1758","1758","0","14695","2442","12253","0","54495","54497","0","0","0","0",""
"32348","8170","258379","","TAYLORSVILLE SAVINGS BANK, SSB","Taylorsville","NC","28681","12/31/2021","5/18/2022","SB","107 Main Ave. Dr","","3","0","0","8","0","Alexander","25860","Hickory-Lenoir-Morganton, NC","4/1/1921","6/26/1985","12/12/2008","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","www.taylorsvillesavings.com","18759","8196","0","8196","10563","0","0","0","0","0","0","0","0","","0","0","","","6456","6087","2718","2718","0","3369","3369","0","0","0","0","0","18759","18759","0","0","0","0",""
"23498","11362","766164","3233126","TBK BANK, SSB","Dallas","TX","75251","12/31/2021","5/18/2022","SB","12700 Park Central Drive, #","TRIUMPH BCORP INC","66","0","1","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","7/15/1981","7/15/1981","9/8/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.tbkbank.com","187930","41431","0","41431","26825","113945","15","431","5035","106633","1831","225","5504","","5504","0","","","72804","37450","36902","36902","0","117","102","15","431","0","431","0","182426","182422","0","0","0","0","0"
"29331","3293","67870","5587421","TC FEDERAL BANK","Thomasville","GA","31792","12/31/2021","5/18/2022","SA","131 S Dawson St","TC BANCSHARES INC","2","0","1","4","0","Thomas","","","1/1/1934","1/28/1935","7/20/2021","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.tcfederal.com","45632","34203","5104","29099","8597","2832","0","0","0","0","2832","0","0","","0","0","","","802","29099","10369","10369","0","13994","13994","0","4736","0","4736","0","45632","45632","0","0","0","0",""
"34535","0","2687487","","TCM BANK, NATIONAL ASSOCIATION","Tampa","FL","33607","12/31/2021","5/18/2022","N","3501 E. Frontage Rd.","","1","0","0","3","0","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","5/18/1998","5/18/1998","2/24/2020","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","0","http://www.icbabancard.org","2835","2835","0","2835","0","0","0","0","0","0","0","0","0","","0","0","","","0","2835","2835","2835","0","0","0","0","0","0","0","0","2835","2835","0","0","0","0",""
"33947","0","2121196","1238565","TD BANK USA, NATIONAL ASSOCIATION","Wilmington","DE","19808","12/31/2021","5/18/2022","N","2035 Limestone Rd.","TORONTO-DOMINION BANK THE","1","0","0","9","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10/13/1994","10/13/1994","3/13/2013","Stock","0","0","OCC","DIF","New York","WASHINGTON","Claymont","Philadelphia","Northeastern","Northeast","0","0","www.td.com/us/en/personal-banking/","7471667","1098415","249082","849333","0","6365095","0","0","222668","6142427","0","0","8157","","8157","0","","","149449","754274","16350","16350","0","269155","269155","0","468769","76304","392465","0","7463510","7463510","0","0","0","0","0"
"18409","8115","497404","1238565","TD BANK, NATIONAL ASSOCIATION","Wilmington","DE","19808","12/31/2021","5/18/2022","N","2035 Limestone Rd.","TORONTO-DOMINION BANK THE","1158","1","1","9","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1852","7/1/1961","9/18/2017","Stock","0","1","OCC","DIF","New York","WASHINGTON","Claymont","Philadelphia","Northeastern","Northeast","0","0","www.td.com/us/en/personal-banking/","202891140","126765530","71500751","55264779","100","44169761","96145","13440341","29727377","76846","829052","31925341","30408","","30408","0","","","13492770","68044917","1236466","1236466","0","17848455","17752310","96145","48959996","17791944","31168052","0","202860732","202860732","0","0","176907","0","0"
"30395","5275","389376","","TECUMSEH FEDERAL BANK","Tecumseh","NE","68450","12/31/2021","5/18/2022","SA","160 N 4th St.","","1","0","0","8","0","Johnson","","","1/1/1904","1/2/1958","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.tecfedbank.com","14103","12385","4970","7415","1153","395","395","0","0","0","0","0","170","","170","0","","","0","3628","3233","3233","0","395","0","395","0","0","0","0","13933","13930","0","0","0","0",""
"18216","0","857455","3951998","TEJAS BANK","Monahans","TX","79756","12/31/2021","5/18/2022","NM","1405 S. Stockton Ave.","SANDHILLS BANCSHARES INC","1","0","0","4","1","Ward","","","5/9/1960","5/9/1960","1/16/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.mytejasbank.com","55764","7851","0","7851","47913","0","0","0","0","0","0","0","0","","0","0","","","17809","7851","7851","7851","0","0","0","0","0","0","0","0","55764","55764","0","0","0","0",""
"969","0","366247","","TEMPLETON SAVINGS BANK","Templeton","IA","51463","12/31/2021","5/18/2022","SM","103 S Main St","","2","0","0","2","0","Carroll","","","1/1/1923","1/1/1934","12/31/2008","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.templetonsavingsbank.com","41614","31598","0","31598","10016","0","0","0","0","0","0","0","0","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","10016","31598","41614","0","0","0","0","0"
"30615","5636","415770","4585916","TEMPO BANK, A FEDERAL SAVINGS BANK","Trenton","IL","62293","12/31/2021","5/18/2022","SA","28 W Broadway","SUGAR CREEK FINANCIAL CORP","2","0","0","5","0","Clinton","41180","St. Louis, MO-IL","1/1/1889","10/27/1953","8/1/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.tempobank.com","5928","5928","5928","0","0","0","0","0","0","0","0","0","0","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","5928","0","5928","0","0","2","0",""
"20720","11594","479839","1142242","TENNESSEE STATE BANK","Pigeon Forge","TN","37863","12/31/2021","5/18/2022","SM","2210 Pkwy.","TENNESSEE STATE BANCSHARES INC","16","0","0","4","1","Sevier","","","6/19/1972","6/19/1972","5/31/2017","Stock","0","0","FED","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.tnstatebank.com","218844","88579","26198","62381","123905","4559","4559","0","0","0","0","0","1801","","1801","0","","","69119","16626","11714","7155","4559","2911","2911","0","2001","2001","0","16662","200381","217040","4998","4961","0","0",""
"8533","12224","134455","1109487","TENSAS STATE BANK","Newellton","LA","71357","12/31/2021","5/18/2022","NM","307 Verona St.","TENSAS BANCSHARES INC","4","0","0","2","1","Tensas","","","1/1/1922","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://www.tensas.com","60839","31139","0","31139","29700","0","0","0","0","0","0","0","0","","0","0","","","13817","24274","11597","11597","0","10018","10018","0","2659","0","2659","0","60839","60839","0","0","0","0",""
"26442","0","238737","","TERRABANK, NATIONAL ASSOCIATION","Miami","FL","33145","12/31/2021","5/18/2022","N","3191 Coral Way","","3","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","11/21/1985","11/21/1985","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.terrabank.com","253091","236161","56976","179185","16385","0","0","0","0","0","0","0","545","","545","0","","","13194","79266","68992","68992","0","8148","8148","0","2126","2126","0","0","252546","252545","0","0","0","0",""
"17736","10938","697147","2861773","TERRE HAUTE SAVINGS BANK","Terre Haute","IN","47807","12/31/2021","5/18/2022","SB","533 Ohio St.","TERRE HAUTE SAVINGS MHC INC","8","0","0","8","0","Vigo","45460","Terre Haute, IN","12/1/1869","3/28/1957","5/1/2015","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.thsb.com","159619","96473","0","96473","63146","0","0","0","0","0","0","0","0","","0","0","","","0","95019","49410","49410","0","17760","17760","0","27849","12933","14916","0","159619","159619","0","0","0","0",""
"30836","5991","564977","3954681","TERRITORIAL SAVINGS BANK","Honolulu","HI","96813","12/31/2021","5/18/2022","SM","1000 Bishop St.","TERRITORIAL BCORP INC","30","0","0","5","0","Honolulu","46520","Urban Honolulu, HI","1/1/1921","7/2/1956","10/19/2017","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","WWW.TSBHAWAII.BANK","636442","636442","0","636442","0","0","0","0","0","0","0","0","0","","0","0","","","140629","636442","634648","634648","0","1794","1794","0","0","0","0","636442","0","636442","0","0","0","0","0"
"11708","0","134848","1928615","TEUTOPOLIS STATE BANK","Teutopolis","IL","62467","12/31/2021","5/18/2022","SM","106 E Main St","TEUTOPOLIS HOLDING CO","3","0","0","8","0","Effingham","","","1/1/1905","1/1/1934","8/1/2021","Stock","0","0","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.teutopolisstatebank.com","119255","104362","14062","90300","14833","0","0","0","0","0","0","0","60","","60","0","","","15792","66285","52677","52677","0","13608","13608","0","0","0","0","14833","104362","119195","1000","987","0","0",""
"58671","18051","3640359","4260129","TEXAN BANK, NATIONAL ASSOCIATION","Houston","TX","77034","12/31/2021","5/18/2022","N","12941 Gulf Fwy, # 100","FRIENDSWOOD CAPITAL CORP","5","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","12/10/2007","12/10/2007","10/31/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","","31277","26213","0","26213","3499","1565","0","0","0","0","1565","0","0","","0","0","","","0","26213","26213","26213","0","0","0","0","0","0","0","0","31277","31277","1500","1565","0","0",""
"3302","0","809650","1104071","TEXANA BANK, NATIONAL ASSOCIATION","Linden","TX","75563","12/31/2021","5/18/2022","N","E Rush St.","LINDEN BANCSHARES INC","6","0","1","4","0","Cass","","","1/1/1914","1/1/1934","3/31/2009","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texanabank.com","9464","9464","0","9464","0","0","0","0","0","0","0","0","0","","0","0","","","396","8804","4653","4653","0","4151","4151","0","0","0","0","0","9464","9464","0","0","0","0","0"
"58450","0","3485215","","TEXAS ADVANTAGE COMMUNITY BANK, NATIONAL ASSOCIATION","Alvin","TX","77511","12/31/2021","5/18/2022","N","1701 Fairway Plaza, # 18","","2","0","0","4","0","Brazoria","26420","Houston-The Woodlands-Sugar Land, TX","12/18/2006","12/18/2006","7/9/2007","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.TexasAdvantageCommunityBank.com","8819","2567","0","2567","6252","0","0","0","0","0","0","0","0","","0","0","","","0","587","587","587","0","0","0","0","0","0","0","7596","1223","8819","0","0","0","0",""
"21074","0","414764","3385511","TEXAS BANK","Henderson","TX","75652","12/31/2021","5/18/2022","NM","1120 Hwy. 79 N.","HENDERSON TEXAS BANCSHARES INC","12","0","0","4","1","Rusk","30980","Longview, TX","5/5/1973","5/5/1973","9/9/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.texasbnk.com","148524","1951","0","1951","146573","0","0","0","0","0","0","0","0","","0","0","","","49650","1575","1178","1178","0","397","397","0","0","0","0","60302","88222","148524","0","0","0","0",""
"19559","11460","232856","","TEXAS BANK","Brownwood","TX","76801","12/31/2021","5/18/2022","NM","400 Fisk St.","","10","0","0","4","1","Brown","","","3/7/1966","3/7/1966","11/30/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texasbank.com","58318","19134","0","19134","19162","20022","0","0","0","0","20022","0","0","","0","0","","","23234","19134","9751","9751","0","9383","9383","0","0","0","0","39184","19134","58319","20022","19941","0","0",""
"17842","11402","949154","1138423","TEXAS BANK AND TRUST COMPANY","Longview","TX","75601","12/31/2021","5/18/2022","NM","300 E. Whaley St.","OVERTON FINANCIAL CORP","22","0","0","4","0","Gregg","30980","Longview, TX","3/4/1958","3/4/1958","4/23/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texasbankandtrust.com","423751","242036","0","242036","165441","15300","0","0","0","0","15300","0","974","","974","0","","","129678","220628","163373","163373","0","54338","54338","0","2917","2917","0","0","422777","422777","0","0","0","0","0"
"26967","0","297257","4126225","TEXAS BANK FINANCIAL","Weatherford","TX","76086","12/31/2021","5/18/2022","NM","901 Santa Fe Dr.","TEXAS BANC FINANCIAL CORP","4","0","0","5","1","Parker","19100","Dallas-Fort Worth-Arlington, TX","6/11/1987","6/11/1987","7/29/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","16782","14982","0","14982","0","1800","0","0","0","0","1800","0","0","","0","0","","","804","14982","5130","5130","0","9475","9475","0","377","377","0","1800","14982","16782","0","0","0","0",""
"57922","0","3297490","3345234","TEXAS BRAND BANK","Dallas","TX","75204","12/31/2021","5/18/2022","NM","4161 Mckinney Ave. Suite 101","TEXAS BRAND BANCSHARES INC","4","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","3/4/2005","3/4/2005","11/12/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texasbrandbank.com","1613","110","0","110","1503","0","0","0","0","0","0","0","0","","0","0","","","0","110","110","110","0","0","0","0","0","0","0","0","1613","1613","0","0","0","0",""
"34383","0","2618780","2706735","TEXAS CAPITAL BANK","Dallas","TX","75201","12/31/2021","5/18/2022","NM","2000 Mckinney Ave, # 700","TEXAS CAPITAL BANCSHARES INC","11","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","10/3/1997","10/3/1997","9/14/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.texascapitalbank.com","3583808","3346322","0","3346322","0","191879","0","0","180033","11846","0","0","45607","","45607","0","","","24032","3225378","2796094","2796094","0","412738","412738","0","16546","0","16546","0","3538201","3538201","14713","11846","37788","0","37788"
"11159","0","579364","2314260","TEXAS CHAMPION BANK","Corpus Christi","TX","78413","12/31/2021","5/18/2022","NM","6124 S. Staples St","MESQUITE FINL SERVICES INC","11","0","0","4","0","Nueces","18580","Corpus Christi, TX","8/12/1912","1/1/1934","4/1/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.texaschampionbank.com","6588","4275","0","4275","0","2313","0","0","0","0","2313","0","0","","0","0","","","778","3177","3177","3177","0","0","0","0","0","0","0","0","6588","6587","0","0","0","0",""
"58319","0","3440830","4895606","TEXAS CITIZENS BANK, NATIONAL ASSOCIATION","Pasadena","TX","77505","12/31/2021","5/18/2022","N","4949 Fairmont Pkwy.","TEXAS CITIZENS BCORP INC","6","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","5/3/2006","5/3/2006","6/16/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","","2551","424","0","424","0","0","0","0","0","0","0","0","2127","","2127","0","","","0","424","424","424","0","0","0","0","0","0","0","0","424","424","0","0","0","0","0"
"24563","0","528960","3211012","TEXAS COMMUNITY BANK","Laredo","TX","78041","12/31/2021","5/18/2022","SM","6721 Mcpherson Rd.","VISION BANCSHARES INC","11","0","0","4","0","Webb","29700","Laredo, TX","6/20/1983","6/20/1983","12/21/2013","Stock","0","0","FED","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.tx-communitybank.com","206106","203315","118961","84354","0","0","0","0","0","0","0","0","2791","","2791","0","","","116254","84354","84354","84354","0","0","0","0","0","0","0","0","203315","203314","0","0","0","0","0"
"20099","0","822556","","TEXAS EXCHANGE BANK, SSB","Crowley","TX","76036","12/31/2021","5/18/2022","SB","109 N Crowley Rd.","","2","0","0","4","1","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","1/5/1970","1/5/1970","12/17/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.txexbank.com","797664","59096","59091","5","0","718184","0","0","0","718184","0","0","20384","","20384","0","","","668258","5","5","5","0","0","0","0","0","0","0","5","777275","777280","0","0","0","0","0"
"26738","0","656658","1140967","TEXAS FINANCIAL BANK","Eden","TX","76837","12/31/2021","5/18/2022","NM","220 Jackson St.","EDEN FINANCIAL CORP","4","0","0","2","0","Concho","","","7/31/1986","7/31/1986","8/19/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.texasfinancialbank.com","42672","27153","0","27153","15519","0","0","0","0","0","0","0","0","","0","0","","","33905","4527","4527","4527","0","0","0","0","0","0","0","28046","14626","42676","0","0","0","0",""
"23799","0","473266","1103878","TEXAS FIRST BANK","Texas City","TX","77590","12/31/2021","5/18/2022","SM","3232 Palmer Hwy.","TEXAS IND BANCSHARES INC","27","0","0","4","1","Galveston","26420","Houston-The Woodlands-Sugar Land, TX","4/23/1982","4/23/1982","10/5/2019","Stock","0","0","FED","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.texasfirst.bank","934380","453596","68679","384917","445297","35487","0","0","24898","0","10589","0","0","","0","0","","","314709","384917","382003","382003","0","2914","2914","0","0","0","0","606612","327768","934379","10521","10589","0","0",""
"3206","0","514655","1101726","TEXAS GULF BANK, NATIONAL ASSOCIATION","Houston","TX","77057","12/31/2021","5/18/2022","N","1626 S. Voss Rd.","TEXAS GULF BANCSHARES INC","9","0","0","4","1","Harris","26420","Houston-The Woodlands-Sugar Land, TX","7/13/1913","1/1/1934","6/15/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.texasgulfbank.com","188120","41930","974","40956","143226","2964","0","0","0","0","2964","0","0","","0","0","","","81729","13898","10080","10080","0","2219","2219","0","1599","964","635","0","188120","188120","0","0","0","0",""
"11903","13317","702359","1105283","TEXAS HERITAGE BANK","Boerne","TX","78006","12/31/2021","5/18/2022","NM","1208 S. Main St.","SOUTHWESTERN BCORP INC","4","0","0","4","1","Kendall","41700","San Antonio-New Braunfels, TX","10/23/1931","1/1/1934","10/4/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.texasheritagebank.com","16027","10164","0","10164","5863","0","0","0","0","0","0","0","0","","0","0","","","0","9679","9679","9679","0","0","0","0","0","0","0","0","16027","16026","0","0","0","0",""
"3161","13546","824653","3220836","TEXAS HERITAGE NATIONAL BANK","Daingerfield","TX","75638","12/31/2021","5/18/2022","N","107 Webb St.","DAINGERFIELD HOLDING CO","4","0","0","4","1","Morris","","","1/1/1892","1/1/1934","4/1/2008","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.texashnb.com","10401","2110","0","2110","0","8291","256","0","8035","0","0","0","0","","0","0","","","5840","2236","194","194","0","2042","1786","256","0","0","0","0","10401","10401","0","0","0","0",""
"34014","0","1435092","2299040","TEXAS NATIONAL BANK","Sweetwater","TX","79556","12/31/2021","5/18/2022","N","400 E. Broadway","MESA FINANCIAL CORP","2","0","0","2","1","Nolan","","","5/8/1995","5/8/1995","3/1/2014","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.texasnational.bank","107689","48773","528","48245","53243","5673","0","0","0","0","5673","0","0","","0","0","","","43066","33834","31244","31244","0","2590","2590","0","0","0","0","0","107689","107689","500","497","0","0",""
"3337","0","497954","3305434","TEXAS NATIONAL BANK","Mercedes","TX","78570","12/31/2021","5/18/2022","N","201 S. Texas","MNB VENTURES INC","8","0","0","4","0","Hidalgo","32580","McAllen-Edinburg-Mission, TX","11/26/1920","1/1/1934","6/15/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://texasnational.com","108558","105751","85852","19899","2385","422","0","0","0","0","422","0","0","","0","0","","","106985","19899","15027","15027","0","4872","4872","0","0","0","0","0","108558","108560","0","0","0","0",""
"26181","0","739355","2716471","TEXAS NATIONAL BANK OF JACKSONVILLE","Jacksonville","TX","75766","12/31/2021","5/18/2022","N","300 Neches St","TEXAS NATIONAL BCORP","8","0","0","4","0","Cherokee","","","3/19/1985","3/19/1985","9/29/2021","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.Txnationalbank.COM","35044","35044","0","35044","0","0","0","0","0","0","0","0","0","","0","0","","","6047","27867","27867","27867","0","0","0","0","0","0","0","0","35044","35044","0","0","0","0","0"
"58581","0","3548567","3593286","TEXAS PARTNERS BANK","San Antonio","TX","78213","12/31/2021","5/18/2022","NM","1900 Nw Loop 410","SOUTHWEST BANCSHARES INC","10","0","0","4","0","Bexar","41700","San Antonio-New Braunfels, TX","6/22/2007","6/22/2007","10/21/2020","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.texaspartners.bank","307428","215035","39491","175544","85686","4984","0","0","4984","0","0","0","1723","","1723","0","","","0","166704","45114","45114","0","41926","41926","0","79664","21259","58405","34267","271438","305705","0","0","0","0","0"
