cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,eqcprev,eqcrest,netinc,eqcstkrx,eqctrstx,eqcmrg,eqcdivp,eqcdivc,eqccompi,eqcbhctr,eq
"16601","12437","645157","1870022","BANK NORTHWEST","Hamilton","MO","64644","12/31/2021","5/18/2022","NM","201 S. Davis St.","CALDWELL COUNTY BANCSHARES INC","6","0","0","2","1","Caldwell","28140","Kansas City, MO-KS","8/4/1945","8/4/1947","8/1/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.banknw.com","16857","12","5391","0","0","0","0","2975","-261","0","19024"
"11782","0","213538","5587485","BANK OF ABBEVILLE & TRUST COMPANY","Abbeville","LA","70510","12/31/2021","5/18/2022","NM","123 Concord St","BOA FINANCIAL CORP","3","0","0","4","1","Vermilion","29180","Lafayette, LA","3/14/1894","1/1/1934","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.bankofabbeville.com","30766","0","1226","0","0","0","0","5200","-447","0","26345"
"155","14550","986935","3194076","BANK OF ALAPAHA","Alapaha","GA","31622","12/31/2021","5/18/2022","NM","245 Ne Railroad St.","ALAPAHA HOLDING CO","4","0","0","8","0","Berrien","","","3/25/1905","1/1/1934","3/24/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.bankofalapaha.com","19958","0","1244","0","0","0","0","300","-760","0","20142"
"26689","0","564052","2029368","BANK OF ALMA","Alma","WI","54610","12/31/2021","5/18/2022","NM","211 S Main St","DAIRYLAND BANK HOLDING CORP","4","0","1","4","0","Buffalo","","","6/20/1986","6/20/1986","7/22/2020","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.bankofalma.net","122289","-383","9016","0","0","0","0","0","0","0","130921"
"25178","12449","1443266","1073757","BANK OF AMERICA CALIFORNIA, NATIONAL ASSOCIATION","San Francisco","CA","94104","12/31/2021","5/18/2022","N","555 California St.","BANK OF AMERICA CORP","1","0","0","9","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","5/18/1984","5/18/1984","9/16/2009","Stock","0","0","OCC","DIF","San Francisco","WASHINGTON","San Francisco","San Francisco","Western","Western","0","0","www.bankofamerica.com","2121000","0","136000","0","0","0","0","29000","0","0","2228000"
"3510","0","480228","1073757","BANK OF AMERICA, NATIONAL ASSOCIATION","Charlotte","NC","28202","12/31/2021","5/18/2022","N","100 N Tryon St","BANK OF AMERICA CORP","4091","229","1","9","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","10/17/1904","1/1/1934","3/31/2020","Stock","0","1","OCC","DIF","Atlanta","WASHINGTON","Charlotte","Richmond","Northeastern","Southeast","0","0","www.bankofamerica.com","218605000","0","26310000","0","0","0","0","15592000","-3390000","10494000","236427000"
"8243","9803","31835","3664216","BANK OF ANGUILLA","Anguilla","MS","38721","12/31/2021","5/18/2022","NM","130 Holland St","PYRAMID FINANCIAL CORP","5","0","0","2","0","Sharkey","","","1/1/1904","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","http://www.bankofanguilla.com","14128","0","1482","0","0","0","0","335","-929","0","14346"
"34120","14546","2390929","2454380","BANK OF ANN ARBOR","Ann Arbor","MI","48104","12/31/2021","5/18/2022","NM","125 S 5th Ave","ARBOR BCORP INC","17","0","0","4","0","Washtenaw","11460","Ann Arbor, MI","1/16/1996","1/16/1996","11/30/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.bankofannarbor.com","209241","0","40351","872","0","116521","0","34000","-1156","0","331829"
"33681","0","909000","","BANK OF BARODA","New York","NY","10016","12/31/2021","5/18/2022","OI","1 Park Ave","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1908","2/22/1979","3/23/2020","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","","","","","","","","","","",""
"23123","10508","225559","1097249","BANK OF BARTLETT","Bartlett","TN","38134","12/31/2021","5/18/2022","SM","6281 Stage Rd","WEST TENNESSEE BANCSHARES INC","7","0","0","8","0","Shelby","32820","Memphis, TN-MS-AR","5/19/1980","5/19/1980","11/16/2021","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://www.bankofbartlett.com","36657","258","8497","0","0","0","0","1392","-2255","0","41764"
"16282","0","311144","2993722","BANK OF BEARDEN","Bearden","AR","71720","12/31/2021","5/18/2022","NM","1 N 2nd St","BEARDEN BANCSHARES INC","1","0","0","7","1","Ouachita","","","7/5/1945","7/5/1945","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","","6293","0","264","0","0","0","0","280","-163","0","6114"
"18930","14049","302030","1138272","BANK OF BELLE GLADE","Belle Glade","FL","33430","12/31/2021","5/18/2022","NM","108 S.E. Ave. D","BELLE GLADE BANK CORP","1","0","0","7","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","11/14/1963","11/14/1963","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.bankofbelleglade.com","10659","0","210","0","0","0","0","48","-480","0","10341"
"58114","0","3374403","4421564","BANK OF BELLEVILLE","Belleville","IL","62220","12/31/2021","5/18/2022","NM","215 S Illinois St","BELLEVILLE BCORP INC","4","0","0","4","0","Saint Clair","41180","St. Louis, MO-IL","11/4/2005","11/4/2005","8/1/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.bankofbelleville.com","21790","0","2675","0","0","0","0","0","-817","4050","27697"
"16959","0","572347","1061316","BANK OF BILLINGS","Billings","MO","65610","12/31/2021","5/18/2022","NM","104 N E Elm St.","FIRST MIAMI BANCSHARES INC","2","0","0","4","0","Christian","44180","Springfield, MO","3/14/1889","12/1/1950","7/30/2012","Stock","0","0","FDIC","DIF","Kansas City","DALLAS","Springfield Mo","St. louis","Western","West","0","1","www.thebankofbillings.com","8891","0","794","0","0","0","0","0","0","0","9685"
"59074","0","4536084","","BANK OF BIRD-IN-HAND","Bird In Hand","PA","17505","12/31/2021","5/18/2022","NM","309 N. Ronks Rd.","","7","0","0","2","0","Lancaster","29540","Lancaster, PA","11/29/2013","11/29/2013","3/1/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.bihbank.com","78882","0","5551","25010","0","0","0","1348","0","0","108095"
"1143","10296","680354","1206546","BANK OF BLUE VALLEY","Overland Park","KS","66213","12/31/2021","5/18/2022","NM","11935 Riley St.","HEARTLAND FINANCIAL USA INC","10","0","1","4","0","Johnson","28140","Kansas City, MO-KS","1/4/1871","1/1/1934","8/26/2019","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","www.bankbv.com","202343","0","15624","0","0","0","0","13100","-6062","0","198805"
"10883","0","695947","3917873","BANK OF BLUFFS","Bluffs","IL","62621","12/31/2021","5/18/2022","NM","115 N. Bluffs St.","SCOTT MORGAN BCORP INC","2","0","0","2","1","Scott","","","8/3/1893","1/1/1934","7/8/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.bankofbluffs.com","8363","0","459","0","0","0","0","190","-250","0","8382"
"6137","15392","759625","","BANK OF BOTETOURT","Buchanan","VA","24066","12/31/2021","5/18/2022","NM","19747 Main St.","","13","0","0","4","0","Botetourt","40220","Roanoke, VA","9/27/1899","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.bankofbotetourt.com","53816","0","6879","498","0","0","0","1257","-799","0","59137"
"57952","0","3308529","3308510","BANK OF BOZEMAN","Bozeman","MT","59718","12/31/2021","5/18/2022","NM","875 Harmon Stream Blvd.","BOZEMAN BCORP INC","1","0","0","4","0","Gallatin","","","4/15/2005","4/15/2005","3/12/2018","Stock","0","0","FDIC","DIF","San Francisco","KANSAS CITY","Billings","Minneapolis","Western","West","0","1","www.bankofbozeman.com","9382","0","719","0","0","0","0","0","-325","-116","9660"
"57102","0","3042234","2112439","BANK OF BRENHAM, NATIONAL ASSOCIATION","Brenham","TX","77833","12/31/2021","5/18/2022","N","501 S. Austin St.","INDUSTRY BANCSHARES INC","1","0","0","7","0","Washington","","","8/7/2001","8/7/2001","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","http://www.bankofbrenham.com","81296","0","10188","0","0","0","0","0","-5940","0","85544"
"5605","0","351131","1079236","BANK OF BREWTON","Brewton","AL","36426","12/31/2021","5/18/2022","NM","102 Belleville Ave.","REPTON SUPPLY CO INC","2","0","0","7","0","Escambia","","","8/1/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.bankofbrewton.com","11665","0","70","0","0","0","0","0","-548","0","11187"
"2224","13855","17950","1122310","BANK OF BRIDGER, NATIONAL ASSOCIATION","Bridger","MT","59014","12/31/2021","5/18/2022","N","101 S. Main St.","BRIDGER CO THE","12","0","1","2","0","Carbon","13740","Billings, MT","5/1/1906","1/1/1934","10/4/2019","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.bankofbridger.com","72660","0","6590","0","0","0","0","1375","-6560","0","71315"
"9385","0","236256","1022063","BANK OF BROOKFIELD - PURDIN, NATIONAL ASSOCIATION","Brookfield","MO","64628","12/31/2021","5/18/2022","N","939 Park Circle Dr.","CAPITAL BANCSHARES INC","4","0","0","2","1","Linn","","","12/14/1894","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","www.bankbp.com","12202","0","734","0","0","0","0","461","-821","0","11654"
"35439","0","2877831","4361923","BANK OF BROOKHAVEN","Brookhaven","MS","39601","12/31/2021","5/18/2022","NM","411 Brookway Blvd","HAVEN CAPITAL CORP","1","0","0","4","0","Lincoln","","","1/31/2000","1/31/2000","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.bankofbrookhaven.com","21445","0","2888","0","0","0","0","700","-756","0","22878"
"2733","13402","825940","1096297","BANK OF BUFFALO","Buffalo","KY","42716","12/31/2021","5/18/2022","SM","2441 Greensburg Rd.","BUFFALO BANCSHARES INC","2","0","0","8","1","Larue","21060","Elizabethtown-Fort Knox, KY","1/7/1901","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.thebankofbuffalo.com","8663","0","1041","0","0","0","0","1072","-201","0","8431"
"20239","10994","904845","1249619","BANK OF CADIZ AND TRUST COMPANY","Cadiz","KY","42211","12/31/2021","5/18/2022","SM","79 Main St.","CADIZ BCORP INC","5","0","0","8","1","Trigg","17300","Clarksville, TN-KY","8/7/1970","8/7/1970","8/1/2021","Stock","0","1","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Southeast","0","1","http://www.bankofcadiz.com","11356","0","753","0","0","0","0","344","-1711","0","10054"
"12549","12789","960047","2753289","BANK OF CALHOUN COUNTY","Hardin","IL","62047","12/31/2021","5/18/2022","NM","Park &main St.","BCC BANCSHARES INC","3","0","0","8","0","Calhoun","41180","St. Louis, MO-IL","1/1/1898","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","http://www.bankofcalhouncounty.com","7061","0","304","0","0","0","0","264","-32","0","7069"
"17190","11925","124830","2087939","BANK OF CAMILLA","Camilla","GA","31730","12/31/2021","5/18/2022","NM","50 E. Broad St.","CAMILLA BANCSHARES INC","1","0","0","2","0","Mitchell","","","1/1/1890","3/6/1953","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.bankofcamilla.net","18488","0","2381","0","0","0","0","653","-421","0","19795"
"12325","0","458946","3045815","BANK OF CASHTON","Cashton","WI","54619","12/31/2021","5/18/2022","NM","724 Front St.","EAGLE BANCSHARES INC","1","0","0","2","1","Monroe","","","3/15/1899","1/1/1934","4/12/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.bankofcashton.bank","11911","0","1290","0","0","0","0","555","-321","1500","13825"
"9406","0","92902","","BANK OF CATTARAUGUS","Cattaraugus","NY","14719","12/31/2021","5/18/2022","SM","24 Main St.","","1","0","0","7","0","Cattaraugus","","","3/30/1882","1/1/1934","12/31/2008","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","2167","0","113","0","0","0","0","0","0","0","2280"
"105","13834","629148","1099663","BANK OF CAVE CITY","Cave City","AR","72521","12/31/2021","5/18/2022","SM","137 S Main St.","SHARP BANCSHARES INC","5","0","0","2","1","Sharp","","","7/1/1906","1/1/1934","10/13/2016","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.bankofcavecity.com","13016","0","1721","0","0","0","0","338","-921","0","13479"
"58479","0","3588312","4974453","BANK OF CENTRAL FLORIDA","Lakeland","FL","33813","12/31/2021","5/18/2022","NM","5015 S. Florida Ave.","BANK OF CENTRAL FL HOLDING CO","5","0","0","4","0","Polk","29460","Lakeland-Winter Haven, FL","3/19/2007","3/19/2007","6/15/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.bankofcentralflorida.com","58489","0","6838","5","0","0","0","2376","-2575","8916","69297"
"9023","10239","1014125","2234920","BANK OF CHARLES TOWN","Charles Town","WV","25414","12/31/2021","5/18/2022","NM","111 E. Washington St.","POTOMAC BANCSHARES INC","9","0","1","4","0","Jefferson","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","2/20/1870","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.mybct.bank","62529","0","8086","0","0","0","0","541","-330","0","69744"
"2327","0","815754","2355870","BANK OF CHEROKEE COUNTY","Hulbert","OK","74441","12/31/2021","5/18/2022","SM","Main &broadway","GRANDVIEW BANKSHARES INC","3","0","0","4","0","Cherokee","","","12/1/1908","1/1/1934","8/1/2020","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bankofcherokeecounty.net","11187","0","2728","0","0","0","0","372","-103","1500","14940"
"10885","0","318639","","BANK OF CHESTNUT","Chestnut","IL","62518","12/31/2021","5/18/2022","NM","100 Olive St.","","1","0","0","5","0","Logan","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.bankofchestnut.com","1849","0","43","0","0","0","0","16","-93","0","1783"
"33653","0","908508","","BANK OF CHINA","New York","NY","10018","12/31/2021","5/18/2022","OI","1045 Ave. Of The Americas","","1","0","0","9","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1912","11/16/1981","10/4/2021","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","","","","","","","","","","",""
"6123","12293","753324","1951770","BANK OF CLARKE COUNTY","Berryville","VA","22611","12/31/2021","5/18/2022","SM","2 E. Main St.","EAGLE FINANCIAL SERVICES INC","13","0","0","4","0","Clarke","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","4/1/1881","1/1/1934","5/25/2017","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.bankofclarke.bank","101104","0","11245","0","0","0","0","1500","-3433","0","107416"
"16953","0","76153","1065266","BANK OF CLARKS","Clarks","NE","68628","12/31/2021","5/18/2022","NM","301 N Green","CLARK BANCSHARES INC","2","0","0","2","0","Merrick","24260","Grand Island, NE","2/15/1937","11/24/1950","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","https://bankofclarks.net","4308","0","325","0","0","0","0","200","0","0","4434"
"13167","15829","720344","1119404","BANK OF CLARKSON","Clarkson","KY","42726","12/31/2021","5/18/2022","NM","101 E. Main St.","FIRST BRECKINRIDGE BANCSHARES","2","0","0","8","0","Grayson","","","1/1/1904","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.bankofclarkson.com","17992","0","1631","0","0","0","0","1200","-683","0","17740"
"26955","14086","144034","1399774","BANK OF CLEVELAND","Cleveland","TN","37311","12/31/2021","5/18/2022","NM","75 Bobby Taylor Ave","BRADLEY COUNTY FINANCIAL CORP","5","0","0","4","0","Bradley","17420","Cleveland, TN","5/8/1987","5/8/1987","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","http://www.bankofcleveland.com","47677","0","6685","0","0","0","0","350","-77","0","53935"
"16980","13686","255659","1053272","BANK OF COLORADO","Fort Collins","CO","80525","12/31/2021","5/18/2022","NM","1609 E. Harmony Rd.","PINNACLE BCORP INC","56","0","1","4","0","Larimer","22660","Fort Collins, CO","1/1/1900","1/26/1951","7/1/2017","Stock","0","1","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","0","www.bankofcolorado.com","527855","0","79974","0","0","0","0","0","-41900","0","565929"
"8775","10979","839246","1132140","BANK OF COLUMBIA","Columbia","KY","42728","12/31/2021","5/18/2022","NM","144 Public Sq.","COLUMBIA BANCSHARES INC","3","0","0","2","1","Adair","","","1/1/1866","1/1/1934","7/15/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.bankcolumbia.com","16490","0","4292","0","0","0","0","2478","-447","0","17857"
"26217","13456","862057","2124795","BANK OF COMMERCE","Chanute","KS","66720","12/31/2021","5/18/2022","SM","101 W. Main St.","SOUTHEAST BANCSHARES INC","11","0","0","2","1","Neosho","","","5/2/1985","5/2/1985","1/1/2020","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","http://www.boc-ks.com","33132","0","5857","0","0","0","0","2996","0","0","35993"
