cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnls,lnrs3les,lnrs3t12,lnrs1t3,lnrs3t5,lnrs5t15,lnrsov15,lnot3les,lnot3t12,lnot1t3,lnot3t5,lnot5t15,lnotov15
"3103","0","169354","1110278","THE STATE NATIONAL BANK OF BIG SPRING","Big Spring","TX","79720","12/31/2021","5/18/2022","N","901 Main St.","SNB FINANCIAL INC","3","0","0","2","1","Howard","","","3/1/1909","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.statenational.bank","70013","156","98","3127","1939","0","0","27491","6823","9768","12349","7454","809"
"3237","0","460556","1103234","THE STATE NATIONAL BANK OF GROOM","Groom","TX","79039","12/31/2021","5/18/2022","N","99 Broadway","GROOM BANCSHARES INC","2","0","0","2","1","Carson","11100","Amarillo, TX","5/1/1925","1/1/1934","8/14/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.snbgroom.com","26420","9","0","191","16","1382","691","5367","3633","3177","3381","7868","596"
"13249","13742","259956","1137686","THE STATE SAVINGS BANK OF MANISTIQUE","Manistique","MI","49854","12/31/2021","5/18/2022","SM","101 S. Cedar","SSB INC","4","0","0","7","0","Schoolcraft","","","7/7/1917","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","www.statesavingsbank.com","58443","733","2156","5422","8689","3382","1095","4902","4056","10977","9289","7700","0"
"5306","13399","598048","1245509","THE STEPHENSON NATIONAL BANK AND TRUST","Marinette","WI","54143","12/31/2021","5/18/2022","N","1818-1820 Hall Ave.","STEPHENSON NATIONAL BCORP INC","7","0","1","4","1","Marinette","","","10/30/1874","1/1/1934","10/25/2014","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.snbt.com","428132","2464","5631","10351","24726","48046","1214","72842","29252","55838","126186","46977","40"
"414","0","958558","","THE STOCK EXCHANGE BANK","Woodward","OK","73801","12/31/2021","5/18/2022","NM","1117 10th St.","","3","0","0","7","0","Woodward","","","1/3/1903","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.stockexchangebank.com","113951","169","628","2450","3212","8689","0","45675","6755","7159","12434","26534","0"
"15784","0","671053","1956702","THE STOCK EXCHANGE BANK, CALDWELL, KANSAS","Caldwell","KS","67022","12/31/2021","5/18/2022","SM","103 S. Main St.","STOCK EXCHANGE FINANCIAL CORP","2","0","0","2","0","Sumner","48620","Wichita, KS","11/12/1881","12/27/1940","11/20/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.stockxbank.com","51156","2638","5821","7342","1154","3445","6535","4052","6826","3844","3989","2932","2577"
"18165","15637","265452","1064410","THE STOCKGROWERS STATE BANK","Maple Hill","KS","66507","12/31/2021","5/18/2022","NM","225 Main St","MAPLE HILL BANCSHARES INC","4","0","0","8","1","Wabaunsee","45820","Topeka, KS","1/1/1906","3/8/1960","6/1/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.stockgrowers.biz","56789","228","1745","5120","6197","2642","0","2084","11727","12714","11889","2445","0"
"17650","0","424156","3343070","THE STOCKGROWERS STATE BANK OF ASHLAND, KANSAS","Ashland","KS","67831","12/31/2021","5/18/2022","NM","622 Main St.","STOCKGROWERS STB EMPLOYEE STK OWNERSHIP PLAN","2","0","0","2","1","Clark","","","6/23/1885","8/23/1956","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.stockgrowersbank.com","75304","180","699","69","432","295","0","20182","33871","7701","7712","4163","0"
"13584","0","358756","1055100","THE TAMPA STATE BANK","Tampa","KS","67483","12/31/2021","5/18/2022","NM","326 N. Main St.","TAMPA STATE BANKSHARES INC","2","0","0","2","1","Marion","","","1/1/1901","1/9/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.tampastatebank.com","34566","321","345","799","1359","6609","425","1761","4492","3723","4245","6172","3066"
"1941","15518","984856","1097744","THE TIPTON LATHAM BANK, NATIONAL ASSOCIATION","Tipton","MO","65081","12/31/2021","5/18/2022","N","800 W. Hwy. 50","LATHAM BANCSHARES INC","2","0","0","2","1","Moniteau","27620","Jefferson City, MO","12/29/1906","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.tiptonlathambank.com","105734","1760","3412","8433","11419","3710","239","4281","18280","22130","28876","2445","145"
"16636","12135","65205","","THE TORRINGTON SAVINGS BANK","Torrington","CT","6790","12/31/2021","5/18/2022","SB","129 Main St","","10","0","0","5","0","Litchfield","","","8/15/1868","10/22/1947","5/1/2021","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.torringtonsavings.bank","531580","1715","1958","2475","7112","85796","323566","27285","5021","10501","20101","9937","32695"
"16339","0","657954","1058697","THE TRI-COUNTY BANK","Stuart","NE","68780","12/31/2021","5/18/2022","NM","106 N. Main St","TRI-COUNTY CO","4","0","0","2","0","Holt","","","11/17/1945","11/17/1945","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","www.tricountybank.com","129811","255","1906","3358","6212","10817","7635","13568","17603","27234","25541","13973","1709"
"13832","0","894834","2730495","THE TRUST BANK","Lenox","GA","31637","12/31/2021","5/18/2022","NM","50 W. Central Ave","TRUST HOLDING CO INC","3","0","0","8","1","Cook","","","6/25/1907","2/5/1934","3/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.thetrustbank.net","22791","326","887","2649","1514","767","0","2066","3719","4426","5542","165","0"
"7789","10448","906410","1142813","THE TURBOTVILLE NATIONAL BANK","Turbotville","PA","17772","12/31/2021","5/18/2022","N","4710 State Rt. 54","TURBOTVILLE NATIONAL BCORP INC","1","0","0","2","0","Northumberland","","","1/1/1910","1/1/1934","11/27/2018","Stock","0","0","OCC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.ttnb.com","113695","1758","8001","6171","7128","13047","1185","11399","17351","12144","15926","16532","1247"
"13802","0","381026","","THE TWIN VALLEY BANK","West Alexandria","OH","45381","12/31/2021","5/18/2022","SM","2 E. Dayton St.","","4","0","0","8","0","Preble","","","1/1/1888","2/5/1934","12/31/2021","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.twinvalleybank.bank","60991","294","1566","833","632","4226","10251","2119","3547","5232","8063","11803","12409"
"9420","0","852254","1126372","THE UNION BANK","Beulah","ND","58523","12/31/2021","5/18/2022","NM","1700 Hwy. 49 N.","UNION HOLDING CO","5","0","0","2","0","Mercer","","","1/1/1899","1/1/1934","10/30/2020","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.theunionbank.com","160875","246","1999","3951","5907","435","365","39840","21953","30126","26840","14381","14316"
"12969","9881","780218","1136009","THE UNION BANK COMPANY","Columbus Grove","OH","45830","12/31/2021","5/18/2022","NM","100 S. High St.","UNITED BANCSHARES INC","19","0","0","4","0","Putnam","","","11/21/1904","1/1/1934","9/9/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.theubank.com","618705","3241","15764","17573","37336","48278","7777","98689","64138","76773","157114","87830","3854"
"14597","11083","86349","1099805","THE UNION BANK OF MENA","Mena","AR","71953","12/31/2021","5/18/2022","SM","303 Hwy. 71 N.","UNION BANKSHARES INC","3","0","0","8","1","Polk","","","7/25/1934","7/26/1934","6/22/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.unionbankofmena.com","197745","1731","5305","17159","23533","22645","19421","5420","14928","21082","33311","25564","7348"
"15326","15707","289225","1071614","THE UNION BANKING COMPANY","West Mansfield","OH","43358","12/31/2021","5/18/2022","NM","105 E. Ctr. St.","UNION BCORP INC","2","0","0","5","1","Logan","","","1/1/1928","12/23/1935","5/15/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.bankatubc.com","6059","0","4","125","348","1679","1430","839","37","928","80","589","0"
"18610","13737","736550","1057515","THE UNION STATE BANK OF EVEREST","Everest","KS","66424","12/31/2021","5/18/2022","SM","545 Main St.","EVEREST BANCSHARES INC","8","0","1","2","1","Brown","","","8/5/1901","11/19/1954","12/11/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.mybankusb.com","243672","869","5199","14037","27216","9226","1132","33955","21075","32240","61209","30035","6452"
"32606","8521","1229198","1918120","THE UNIVERSITY NATIONAL BANK OF LAWRENCE","Lawrence","KS","66049","12/31/2021","5/18/2022","N","1400 Kasold Dr.","LAWRENCE FINANCIAL CORP","1","0","0","8","1","Douglas","29940","Lawrence, KS","11/18/1988","11/18/1988","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","47571","349","2553","3328","6815","7599","4454","1593","3620","3587","9236","4436","0"
"13748","14005","313009","","THE UPSTATE NATIONAL BANK","Ogdensburg","NY","13669","12/31/2021","5/18/2022","N","729 Proctor Ave","","4","0","0","4","0","Saint Lawrence","","","9/27/1922","1/24/1934","1/1/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.upstatebank.com","210269","3691","34","12764","33197","5808","33435","14568","4860","27342","66467","8103","0"
"14345","0","420653","1057186","THE VALLEY STATE BANK","Syracuse","KS","67878","12/31/2021","5/18/2022","SM","110 W. Ave. B","VALLEY BCORP INC","2","0","0","2","1","Hamilton","","","7/27/1905","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.thevalleystatebank.com","136068","4124","4147","1864","1209","12727","7540","18240","12663","11457","21956","30085","10056"
"15038","0","1005552","1472060","THE VALLEY STATE BANK","Belle Plaine","KS","67013","12/31/2021","5/18/2022","NM","502 N. Merchant St.","MORLEY BANCSHARES CORP","4","0","0","4","0","Sumner","48620","Wichita, KS","1/1/1897","2/28/1935","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.valleystatebank.com","96480","680","3341","1202","1338","15848","2290","5539","7334","7082","16659","23720","10202"
"58615","0","3603961","3939286","THE VICTORY BANK","Limerick","PA","19468","12/31/2021","5/18/2022","SM","548 N. Lewis Rd.","VICTORY BCORP INC THE","2","0","0","4","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/16/2008","1/16/2008","1/1/2020","Stock","0","0","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.victorybank.com","307081","3200","3425","8348","18093","3891","419","48000","30307","53860","90750","33557","13036"
"26336","5765","173575","","THE VILLAGE BANK","Auburndale","MA","2466","12/31/2021","5/18/2022","SB","307 Auburn St","","10","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","5/1/1910","8/12/1985","5/1/2021","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","http://www.village-bank.com","1198053","12435","31208","19937","69158","97932","408180","111700","119312","59487","31725","66139","169129"
"10439","0","487843","2746094","THE VILLAGE BANK","Saint Libory","IL","62282","12/31/2021","5/18/2022","NM","856 Sparta St.","VILLAGE BANCSHARES INC","3","0","0","4","1","Saint Clair","41180","St. Louis, MO-IL","1/1/1920","1/1/1934","5/14/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.villagebank.info","61917","807","1746","5022","7270","2573","388","1158","6085","7341","24174","5311","0"
"6636","0","754826","1070765","THE VINTON COUNTY NATIONAL BANK","Mc Arthur","OH","45651","12/31/2021","5/18/2022","N","112 W. Main St.","COMMUNITY BANCSHARES INC","16","0","0","9","0","Vinton","","","1/1/1867","1/1/1934","11/14/2014","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.vintoncountybank.com","796397","9689","58468","77546","89560","63431","9861","16619","69547","76217","191825","132660","470"
"5569","0","548267","3386321","THE WAGGONER NATIONAL BANK OF VERNON","Vernon","TX","76384","12/31/2021","5/18/2022","N","1818 Texas St.","WAGGONER NATL BANCSHARES INC","2","0","0","8","1","Wilbarger","","","7/3/1899","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.wnbvernon.com","181458","1706","1170","4587","9927","2336","687","65032","16314","10499","33182","28916","6389"
"17982","0","490955","1067943","THE WALTON STATE BANK","Walton","KS","67151","12/31/2021","5/18/2022","NM","116 Main St","J&M BANCSHARES INC","1","0","0","7","0","Harvey","48620","Wichita, KS","5/27/1907","4/9/1959","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","waltonstatebank.com","4473","139","150","653","154","0","0","548","263","331","1865","157","0"
"1908","0","190956","","THE WANDA STATE BANK","Wanda","MN","56294","12/31/2021","5/18/2022","NM","121 W Main","","1","0","0","2","0","Redwood","","","6/1/1932","1/1/1934","5/10/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.wandastatebank.com","91238","230","445","1187","2000","0","0","31706","7244","17654","16696","13623","0"
"17193","0","199137","1129515","THE WARRINGTON BANK","Pensacola","FL","32507","12/31/2021","5/18/2022","NM","4093 Barrancas Ave.","FIVE FLAGS BANKS INC","2","0","0","7","0","Escambia","37860","Pensacola-Ferry Pass-Brent, FL","3/18/1953","3/18/1953","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.warringtonbank.com","20948","0","241","188","1538","0","0","6791","75","5168","6175","772","1"
"23623","9487","816603","1115349","THE WASHINGTON TRUST COMPANY, OF WESTERLY","Westerly","RI","2891","12/31/2021","5/18/2022","NM","23 Broad St","WASHINGTON TRUST BCORP INC","26","0","1","4","0","Washington","39300","Providence-Warwick, RI-MA","1/1/1800","1/2/1982","5/1/2021","Stock","0","1","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.washtrust.com","4313377","9380","89729","147886","157688","605071","719887","1485969","100336","266613","364464","305229","46894"
"8397","14267","324229","4452401","THE WATERFORD COMMERCIAL AND SAVINGS BANK","Waterford","OH","45786","12/31/2021","5/18/2022","NM","20115 State Rt. 339","2012 WATERFORD COML&SVG BK SHAREHOLDERS VOTING TR","2","0","0","8","0","Washington","","","1/1/1908","1/1/1934","2/21/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.waterfordbank.com","29591","1","0","890","274","4162","9009","306","820","2611","3290","4206","4022"
"18071","0","437044","","THE WATKINS SAVINGS BANK","Watkins","IA","52354","12/31/2021","5/18/2022","NM","202 1st St.","","1","0","0","2","0","Benton","16300","Cedar Rapids, IA","1/1/1892","9/1/1959","9/1/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://watkinsbank.com","29904","236","185","338","596","3391","217","7413","2956","4150","4112","6309","0"
"21121","0","988153","1051979","THE WESTERN STATE BANK","Garden City","KS","67846","12/31/2021","5/18/2022","NM","1500 E. Kansas Ave.","WHITCORP FINANCIAL CO","9","0","0","2","1","Finney","","","6/19/1973","6/19/1973","6/25/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.wsbks.com","384882","2332","2390","4358","3249","8954","8617","63591","81947","51102","61389","49655","43980"
"31539","7147","87476","","THE WILMINGTON SAVINGS BANK","Wilmington","OH","45177","12/31/2021","5/18/2022","NM","184 N. South St.","","2","0","0","5","0","Clinton","","","1/1/1890","11/9/1967","12/31/2021","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.wilmingtonsavings.com","133515","292","1822","4553","7361","69914","6764","767","919","2709","4267","20489","10850"
"12136","53047","501655","2356251","THE WILSON STATE BANK","Wilson","KS","67490","12/31/2021","5/18/2022","NM","422 26th St.","WILSON BANCSHARES INC","4","0","0","2","1","Ellsworth","","","7/16/1886","1/1/1934","1/22/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.wilsonstatebank.net","72077","526","996","325","353","13559","10925","2402","3559","3728","5962","19027","10486"
"1978","12067","680457","1124921","THE YELLOWSTONE BANK","Laurel","MT","59044","12/31/2021","5/18/2022","SM","12 1st Ave","YELLOWSTONE HOLDING CO","10","0","0","4","1","Yellowstone","13740","Billings, MT","5/26/1926","3/16/1934","9/18/2021","Stock","0","1","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","yellowstonebank.com","620959","13511","22693","15742","16357","7107","2651","139082","74891","114102","150235","62023","2565"
"5595","0","311265","2287225","THE YOAKUM NATIONAL BANK","Yoakum","TX","77995","12/31/2021","5/18/2022","N","301 W. Grand Ave.","YOAKUM NATIONAL BANCSHARES INC","1","0","0","8","1","De Witt","","","1/1/1890","1/1/1934","6/21/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.ynbtx.com","103770","2080","9849","6958","16800","3288","0","4079","11324","16035","25348","5936","1833"
"58536","18037","936583","","THINK MUTUAL BANK","Rochester","MN","55901","12/31/2021","5/18/2022","SA","5200 Members Parkway, Nw","","9","0","0","5","0","Olmsted","40340","Rochester, MN","7/1/2007","7/1/2007","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.thinkbank.com","1203366","2790","3340","10953","27793","445730","383156","11910","9118","62227","113814","97484","33984"
"58716","0","3630323","4475473","THIRD COAST BANK, SSB","Humble","TX","77338","12/31/2021","5/18/2022","SM","20202 Hwy 59 North, # 190","THIRD COAST BANCSHARES INC","13","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","2/25/2008","2/25/2008","5/1/2021","Stock","0","0","FED","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","0","www.tcbssb.com","2068724","5127","3803","14156","32608","52404","43708","294184","339214","390310","509349","277995","95836"
"30012","4544","915878","3828036","THIRD FEDERAL SAVINGS AND LOAN ASSOCIATION OF CLEVELAND","Cleveland","OH","44105","12/31/2021","5/18/2022","SA","7007 Broadway Ave.","THIRD FS&LA OF CLEVELAND MHC","37","0","1","5","0","Cuyahoga","17460","Cleveland-Elyria, OH","8/4/1938","8/4/1938","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","0","http://www.thirdfederal.com","12746680","44795","249393","918898","3515286","1933030","3739593","2146180","12772","9737","21170","67924","43677"
"18258","10783","120609","","THOMASTON SAVINGS BANK","Thomaston","CT","6787","12/31/2021","5/18/2022","SB","203 Main St","","14","0","0","4","0","Litchfield","","","10/1/1874","7/1/1960","5/1/2021","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.thomastonsavingsbank.com","857117","2102","4290","8469","13273","72951","143571","51670","33186","105891","208890","183563","25803"
"34068","15493","2344753","2346010","THOMASVILLE NATIONAL BANK","Thomasville","GA","31792","12/31/2021","5/18/2022","N","301 N. Broad St.","THOMASVILLE BANCSHARES INC","4","0","1","4","0","Thomas","","","10/2/1995","10/2/1995","1/1/2014","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.tnbank.com","1127724","49979","41939","102546","93680","17485","22348","347294","160124","131694","56448","64899","38605"
"21557","11267","610557","4404277","THREE RIVERS BANK OF MONTANA","Kalispell","MT","59901","12/31/2021","5/18/2022","NM","233 E. Idaho","KING KALISPELL LLC","2","0","0","4","0","Flathead","","","5/1/1974","5/1/1974","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","WWW.THREERIVERSBANKMONTANA.COM","186670","126","3144","8445","7847","13866","3985","12168","29061","40696","43800","22757","1"
"34799","15054","2745529","","THRIVENT TRUST COMPANY","Appleton","WI","54919","12/31/2021","5/18/2022","SA","4321 N. Ballard Rd.","","5","0","1","5","0","Outagamie","11540","Appleton, WI","11/2/1998","11/2/1998","12/1/2012","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","0","www.thriventtrust.com","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14513","13140","698649","2972530","THUMB BANK AND TRUST","Pigeon","MI","48755","12/31/2021","5/18/2022","SM","7254 Michigan Ave.","THUMB NB&T EMPLOYEE STK OWNERSHIP PLAN","6","0","0","2","1","Huron","","","1/1/1895","6/14/1934","12/19/2017","Stock","0","1","FED","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","WWW.THUMB.BANK","194320","4258","1153","4167","4851","7940","3999","17867","16072","71796","39958","21891","292"
"34775","15115","2735146","3792687","TIAA, FSB","Jacksonville","FL","32202","12/31/2021","5/18/2022","SA","301 W Bay St","TIAA BOARD OF GOVERNORS","13","0","1","9","0","Duval","27260","Jacksonville, FL","10/1/1998","10/1/1998","9/1/2021","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","0","www.tiaabank.com","31398685","527747","1477106","2699745","1731911","4257287","2346900","1546980","5235603","3683719","3963416","3605483","3509"
"23647","12248","529958","1109094","TIB NATIONAL ASSOCIATION","Farmers Branch","TX","75234","12/31/2021","5/18/2022","N","11701 Luna Rd.","INDEPENDENT BANKERS FINL CORP","6","0","1","9","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","1/21/1982","1/21/1982","7/1/2021","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.tib.bank","1166879","7001","7085","110","245","1836","2789","413834","65670","137469","164793","329665","36282"
"28453","1625","294779","2621548","TIMBERLAND BANK","Hoquiam","WA","98550","12/31/2021","5/18/2022","SB","624 Simpson Ave.","TIMBERLAND BCORP INC","24","0","0","4","0","Grays Harbor","","","1/1/1915","8/30/1935","10/1/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","http://www.timberlandbank.com","1015714","5600","6080","11970","20810","31964","60976","52285","76348","112465","152640","429993","51730"
"57857","0","3271986","3282713","TIMBERLINE BANK","Grand Junction","CO","81505","12/31/2021","5/18/2022","NM","649 Market St.","TIMBERLINE BCORP","3","0","0","4","0","Mesa","24300","Grand Junction, CO","10/25/2004","10/25/2004","9/1/2020","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.timberlinebank.com","417563","275","4987","7402","30726","48937","1973","26669","30865","50204","92312","113130","10082"
