cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"16288","0","307334","1141816","SOUTHERN BANK","Sardis","GA","30456","12/31/2021","5/18/2022","NM","731 Charles Perry Ave","SOUTHERN FINANCIAL CORP","5","0","0","4","0","Burke","12260","Augusta-Richmond County, GA-SC","7/2/1945","7/2/1945","9/27/2021","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.thesouthern.bank","39","144609","3372","1456","27788","7267","99268","962","0","3151","554","0","3209","144609","126950","126633","98725","126633","84.0347804131358","0","0","0","0","317","17659","17659","0","260","12583","4816","0","231","0","399","135779","43212","118035.2","135099.5","0","137781","2107","2107","0","0","5504","2339","0","0","10824","17831","0","10824","0"
"15359","0","717924","1075694","SOUTHERN BANK AND TRUST COMPANY","Mount Olive","NC","28365","12/31/2021","5/18/2022","NM","100 N. Ctr. St.","SOUTHERN BANCSHARES N C INC","60","0","1","4","0","Wayne","24140","Goldsboro, NC","1/1/1901","3/2/1936","2/1/2016","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","http://www.southernbank.com","580","4415924","181622","146516","1647191","0","2413040","29309","0","69447","86","33074","71464","4415924","4028765","3942603","2528059","3942603","46.2838046955181","63670","0","0","0","22492","387159","387159","0","832","175986","210341","0","6581","625","11956","4206747","2785354","4086628.6","4329548.5","2976546","4368365","28919","28919","0","0","142634","603","0","15126","727103","365101","29309","727103","64526"
"34847","0","2793593","","SOUTHERN BANK OF TENNESSEE","Mount Juliet","TN","37122","12/31/2021","5/18/2022","SM","675 N Mount Juliet Rd","","4","0","0","4","1","Wilson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","3/22/1999","3/22/1999","11/13/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.southernbankoftn.com","71","376613","56446","54786","46598","2415","252120","2374","0","13219","425","2369","3021","376613","332179","331629","262874","331629","67.4572205967874","0","0","0","0","550","44434","44434","0","34","33877","10523","0","198","0","809","355919","147751","363833.6","374563.5","286196","376720","0","0","0","0","31000","9875","0","224","66282","42166","2374","66282","0"
"35295","0","2849801","2849799","SOUTHERN FIRST BANK","Greenville","SC","29607","12/31/2021","5/18/2022","NM","100 Verdae Blvd, # 100","SOUTHERN FIRST BANCSHARES INC","12","0","1","4","0","Greenville","24860","Greenville-Anderson-Mauldin, SC","1/10/2000","1/10/2000","4/1/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","0","http://www.southernfirst.com","278","2925939","143373","120289","120281","25000","2473025","30408","0","92339","0","0","71921","2925939","2624462","2581680","1807556","2581680","54.7851112058659","0","0","28013","0","14769","301477","301477","0","4250","95936","201291","0","4864","0","7624","2738595","1726985","2684427.4","2854897.5","2305221","2863430","49833","40836","0","8997","78072","19414","0","13556","612712","302217","28835","612712","46663"
"20698","0","935559","4346676","SOUTHERN HERITAGE BANK","Jonesville","LA","71343","12/31/2021","5/18/2022","NM","701 4th St","SHB BCORP INC","10","0","0","4","1","Catahoula","","","5/25/1972","5/25/1972","12/31/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://www.shbnet.com","102","375677","19682","12810","125721","0","221080","1685","0","6334","137","0","2723","375677","338772","337007","227949","337007","78.0284479334041","1115","0","0","0","650","36905","36905","0","317","14000","22588","0","1333","0","1488","359611","76644","362278.2","367158","0","367572","0","0","0","0","14476","2509","0","1942","26911","37087","0","26911","1942"
"29749","4013","352370","","SOUTHERN HILLS COMMUNITY BANK","Leesburg","OH","45135","12/31/2021","5/18/2022","SA","45 E. Main St.","","8","0","0","8","0","Highland","","","1/1/1884","11/7/1936","12/31/2021","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.southernhillscommunitybank.com","43","178977","23926","21426","40517","0","100825","842","0","5766","112","153","7678","178977","153811","151879","130087","151879","87.7258456252592","0","0","0","0","1932","25166","25166","0","0","0","25166","0","1050","0","791","162768","87334","177792.2","178914.5","112123","179549","3982","3982","0","0","9678","451","0","0","9451","25125","842","9451","0"
"35229","0","2847085","","SOUTHERN ILLINOIS BANK","Johnston City","IL","62951","12/31/2021","5/18/2022","NM","1012 W Broadway Blvd","","5","0","0","4","0","Williamson","16060","Carbondale-Marion, IL","9/10/1999","9/10/1999","8/1/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.southernillinoisbank.com","26","159326","12744","3199","43450","23572","74820","654","0","2297","76","0","2367","159326","141260","135398","101337","135398","73.9127249281988","0","0","5000","0","862","18066","18066","0","600","2400","15066","0","440","0","611","145041","49143","154507.8","160438","91705","161328","1561","1561","0","0","6968","0","5000","0","8501","17971","654","8501","0"
"58357","0","3531176","4297527","SOUTHERN INDEPENDENT BANK","Opp","AL","36467","12/31/2021","5/18/2022","NM","503 N. Main St.","SOUTHERN IND BANCSHARES INC","3","0","0","8","0","Covington","","","12/4/2006","12/4/2006","12/10/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.southernindependentbank.com","39","322528","18658","9705","130071","29394","129953","1935","0","4658","0","0","9794","322528","289433","274251","198286","274251","76.4084263171133","0","0","12150","0","3032","33095","33095","0","12","14867","18216","0","262","0","1097","299123","121533","306273.4","313531.5","194626","314470","6665","3820","0","2845","35192","8361","12150","0","45050","34193","1935","45050","0"
"5019","9655","822042","1207824","SOUTHERN MICHIGAN BANK & TRUST","Coldwater","MI","49036","12/31/2021","5/18/2022","NM","45-51 W. Pearl St.","SOUTHERN MICHIGAN BCORP INC","16","0","0","4","0","Branch","","","1/16/1872","1/1/1934","4/25/2009","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.smb-t.com","204","1157088","116981","88525","245846","271","733234","9320","0","14933","0","15175","30648","1157088","1036453","983120","711372","983120","58.372102958019","20609","0","22753","0","9971","120635","120635","0","1439","85561","33635","0","1323","0","4185","1067876","513054","1096593.2","1147772","866155","1129978","18671","18593","0","78","63397","21730","20000","1146","241915","106138","9320","241915","22273"
"58558","0","3629420","3818381","SOUTHERN STATES BANK","Anniston","AL","36202","12/31/2021","5/18/2022","NM","615 Quintard Ave.","SOUTHERN STATES BANCSHARES INC","15","0","1","4","0","Calhoun","11500","Anniston-Oxford-Jacksonville, AL","8/27/2007","8/27/2007","9/13/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.southernstatesbank.net","196","1781732","209934","203537","161075","74022","1237856","14844","1784","27382","2930","18362","48387","1781732","1593230","1556849","1014905","1556849","43.4178741246345","0","1842","25950","0","8589","188502","188502","0","17222","127773","43507","0","1972","0","4170","1678274","241775","1528825","1669855","1514554","1609404","22201","15780","0","6421","51100","7823","25950","2400","314193","168027","14844","314193","160600"
"57897","0","3316739","4456593","SOUTHERNTRUST BANK","Marion","IL","62959","12/31/2021","5/18/2022","NM","701 N Court St","SOUTH PORTE FINANCIAL INC","4","0","0","4","0","Williamson","16060","Carbondale-Marion, IL","5/31/2005","5/31/2005","8/1/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.southerntrustbank.com","38","209458","17298","10053","15907","0","164129","1338","0","2539","0","2388","7197","209458","186380","149360","124488","149360","77.176779236772","272","0","35017","0","1731","23078","23078","0","1000","15276","6802","0","1754","0","917","190089","39239","211595","211878.5","0","187376","5117","5117","0","0","11684","2507","20166","0","15123","20424","0","15123","0"
"58088","0","3386536","4975049","SOUTHPOINT BANK","Birmingham","AL","35243","12/31/2021","5/18/2022","NM","3501 Grandview Pkwy.","SOUTHPOINT BANCSHARES INC","5","0","0","4","0","Jefferson","13820","Birmingham-Hoover, AL","10/11/2005","10/11/2005","1/29/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.southpoint.bank","100","718818","38334","35966","46451","0","607497","9809","0","11526","339","0","14671","718818","656380","593215","547209","593215","58.8376365107186","0","0","53584","0","9581","62438","62438","0","2101","28929","31408","0","3860","0","1966","689914","183811","641995","695655.5","0","689731","3462","1789","0","1673","62830","4758","0","7363","189638","62426","0","189638","0"
"18297","11033","361167","1245068","SOUTHSIDE BANK","Tyler","TX","75701","12/31/2021","5/18/2022","NM","1201 S. Beckham St.","SOUTHSIDE BANCSHARES INC","60","0","0","4","0","Smith","46340","Tyler, TX","10/3/1960","10/3/1960","11/30/2017","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.southside.com","809","7254717","201753","110633","2861025","0","3611573","35273","0","154596","0","207513","218257","7254717","6208502","5741531","4077552","5741531","56.6159175335294","23219","0","344038","0","99714","1046215","1046215","0","15000","775646","255569","0","2536","0","39142","6583231","3599585","7111951.8","7192391","4635032","6923291","131232","78711","9237","43284","601359","30163","344038","1684","1129816","793271","27274","1129816","1038200"
"12299","15923","171768","1107184","SOUTHSTAR BANK, S.S.B.","Moulton","TX","77975","12/31/2021","5/18/2022","SB","100 S. Main St.","SOUTHERN BANCSHARES INC","16","0","0","4","0","Lavaca","","","11/6/1920","1/1/1934","8/27/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.southstarbank.com","167","1160385","141235","130294","119391","0","843504","6388","0","42491","2015","1653","10096","1160385","1041601","984975","701030","984975","70.6280696305634","0","0","55314","0","1312","118784","118784","0","656","13350","104778","0","2872","0","3461","1093189","464478","1104676.6","1145402","884876","1146234","0","0","0","0","106980","25","55314","2656","157241","116301","6388","157241","14704"
"33555","0","1929247","1133437","SOUTHSTATE BANK, NATIONAL ASSOCIATION","Winter Haven","FL","33880","12/31/2021","5/18/2022","N","1101 1st St S","SOUTHSTATE CORP","303","0","1","4","0","Polk","29460","Lakeland-Winter Haven, FL","2/21/1992","2/21/1992","11/5/2021","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","0","www.southstatebank.com","5036","41943825","6830400","6353997","7013379","12497","23818082","301807","486465","568077","2736","1774772","1437417","41943825","36911461","35140717","23555989","35140717","64.8002390010217","781239","457841","3039","0","528625","5032364","5032364","0","2498","4321354","708512","0","80281","18777","90069","37275644","15234098","40054473","41365461.5","27185053","39680309","783049","484175","74","298800","1420448","27146","0","191723","7416312","3431069","163030","7416312","21790747"
"13919","0","521158","1105685","SOUTHTRUST BANK, N.A.","George West","TX","78022","12/31/2021","5/18/2022","N","601 Guadalupe St.","LIVE OAK BANCSHARES CORP","7","0","0","4","1","Live Oak","","","2/17/1934","2/20/1934","10/10/2013","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.southtrust.com","96","525189","138282","131202","106438","4991","257793","6271","0","4653","86","0","12946","525189","476281","474041","323525","474041","61.6737180000928","0","0","0","0","2240","48908","48908","0","550","6601","41757","0","142","0","992","500424","77748","508691.2","521281.5","277949","534351","7483","7483","0","0","29159","7305","0","0","27757","48085","3510","27757","4495"
"16652","0","561864","4415929","SOUTHWEST BANK","Odessa","TX","79768","12/31/2021","5/18/2022","NM","4800 E. 42nd St.","ODESSA SW BANCSHARES INC","9","0","0","4","1","Ector","36220","Odessa, TX","12/15/1947","12/15/1957","7/1/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.southwest.bank","121","748697","242498","237480","101409","0","381689","5217","0","11128","0","0","11973","748697","690774","685435","207178","685435","40.1788171565451","0","0","0","0","5339","57923","57866","0","1956","34458","21452","57","4647","0","1802","720578","131805","610863.4","682505.5","0","646383","8046","3418","0","4628","27601","9061","0","4065","92354","58425","0","92354","5979"
"4076","14733","1014059","2912312","SOUTHWEST BANK OF WEATHERFORD","Weatherford","OK","73096","12/31/2021","5/18/2022","SM","720 E. Main","SOUTHWEST CAPITAL L L C","2","0","0","4","0","Custer","","","6/4/1907","1/1/1934","5/18/2017","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.swnbank.com","20","86805","23694","21855","14064","5490","42312","805","0","516","60","0","669","86805","76864","76849","51127","76849","82.5688786414684","0","0","0","0","15","9941","9941","0","250","250","9441","0","921","0","328","83721","21961","80730.8","84840","45976","83370","0","0","0","0","3080","322","0","0","3192","9924","578","3192","0"
"12258","13318","206156","1060168","SOUTHWEST CAPITAL BANK","Albuquerque","NM","87104","12/31/2021","5/18/2022","NM","1410 Central Ave. Sw","LAS VEGAS BCORP INC","6","0","0","4","1","Bernalillo","10740","Albuquerque, NM","12/1/1890","1/1/1934","2/26/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","www.southwestcapital.com","87","412643","69114","65223","157079","7167","155961","3719","0","9923","3357","0","10042","412643","373390","369275","223983","369275","51.6210603833148","1363","0","2173","0","579","39253","39253","0","6500","24000","8753","0","9100","0","1587","385430","178856","402083.8","413207","0","404080","3597","3597","0","0","12356","88","2173","0","30165","39821","0","30165","0"
"22876","10471","760854","1063552","SOUTHWEST MISSOURI BANK","Carthage","MO","64836","12/31/2021","5/18/2022","NM","300 W. 3rd St.","SOUTHWEST MISSOURI BCORP INC","11","0","0","9","0","Jasper","27900","Joplin, MO","6/11/1979","6/11/1979","7/1/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","0","1","www.smbonline.com","196","1102317","88155","74092","491808","5547","471007","6506","0","14456","0","0","31344","1102317","1021125","968919","874732","968919","77.2128493585742","33389","0","0","0","18817","81192","81192","0","1156","9516","70520","0","1960","29","4229","1042454","583891","1031621.6","1067233.5","559556","1055612","17862","14321","0","3541","68991","3700","0","1052","91317","83150","6506","91317","4070"
"4801","52229","499855","1131451","SOUTHWEST NATIONAL BANK","Wichita","KS","67202","12/31/2021","5/18/2022","N","400 E. Douglas Ave.","REPUBLIC FINANCIAL CORP","9","0","0","4","1","Sedgwick","48620","Wichita, KS","1/1/1915","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.southwestnb.com","113","492861","10272","2209","40977","0","423446","4958","0","2644","0","0","15522","492861","444076","430261","322250","430261","76.3052330105431","0","0","12574","0","1241","48785","48785","0","500","13593","34692","0","220","0","1418","466632","261117","517113.4","499440.5","442681","504030","11520","6565","0","4955","19807","10253","12574","0","26738","47998","4958","26738","0"
"34319","0","2625724","3234682","SOUTHWESTERN NATIONAL BANK","Houston","TX","77036","12/31/2021","5/18/2022","N","6901 Corp Dr.","SWNB BCORP INC","7","0","1","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","11/3/1997","11/3/1997","7/11/2018","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.swnbk.com","115","856490","117178","99602","25497","50","689599","15236","0","5438","0","0","18728","856490","754258","733835","589326","733835","67.6335295400044","0","0","18250","0","2173","102232","102232","0","4674","49287","48271","0","1281","0","1980","814748","43203","812345","855800","713843","858579","9578","9578","0","0","122878","2941","18250","0","34158","102172","9001","34158","0"
"4735","0","276159","2411628","SOUTHWIND BANK","Natoma","KS","67651","12/31/2021","5/18/2022","NM","702 N. 2nd St.","REPUBLIC BANCSHARES INC","2","0","0","2","0","Osborne","","","1/1/1909","1/1/1934","3/31/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.southwindbank.com","19","167764","12244","10040","86660","0","65051","1151","0","2542","0","0","1267","167764","150377","149915","97881","149915","71.1527949979336","0","0","0","0","462","17387","17387","0","100","250","17037","0","444","0","1113","161751","90299","155395.6","161265.5","0","160932","0","0","0","0","6837","353","0","0","4451","16502","0","4451","0"
"26708","0","426057","3391679","SPECTRA BANK","Fort Worth","TX","76118","12/31/2021","5/18/2022","NM","2000 Handley Ederville Rd.","RIVERBEND FINANCIAL CORP","2","0","0","4","1","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","6/30/1986","6/30/1986","5/13/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.spectra.bank","22","91460","44584","31764","15775","0","29074","846","0","1582","0","34","411","91460","86402","86162","47741","86162","73.6614123070152","0","0","128","0","112","5058","5058","0","1250","5633","-1825","0","2309","0","154","76613","13216","93865.8","93280","40818","91989","0","0","0","0","8997","0","128","0","1597","4327","0","1597","0"
"5786","13790","871648","","SPENCER COUNTY BANK","Santa Claus","IN","47579","12/31/2021","5/18/2022","NM","55 N. L J Koch Blvd.","","5","0","0","8","0","Spencer","","","8/19/1927","1/1/1934","9/15/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","www.spencercountybank.com","43","139903","33630","31189","32952","314","65205","465","0","1091","152","325","6234","139903","125276","124591","95945","124591","76.8286617356844","0","0","0","0","685","14627","14627","0","200","3800","10627","0","1482","0","317","129660","31204","132248","140169","0","140928","3693","3693","0","0","6183","97","0","97","10253","14624","0","10253","441"
"30076","4693","845573","","SPENCER SAVINGS BANK, SLA","Elmwood Park","NJ","7407","12/31/2021","5/18/2022","SA","611 River Dr","","27","0","0","4","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","9/19/1939","9/19/1939","11/17/2021","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.spencersavings.com","250","3995394","437186","401420","413673","0","2938469","29979","0","15854","329","34455","155428","3995394","3608268","3362182","2869744","3362182","73.61966730027","0","0","193546","0","52540","387126","387126","0","0","0","387126","0","37892","0","11504","3753562","2428631","3521587.6","3755723.5","2694980","3700760","96724","96724","0","0","243119","1197","193546","0","305537","359309","29979","305537","315000"
"22327","16060","260868","3818390","SPIRIT OF TEXAS BANK, SSB","College Station","TX","77840","12/31/2021","5/18/2022","SB","625 University Dr.","SPIRIT OF TEXAS BANCSHARES INC","38","0","0","4","0","Brazos","17780","College Station-Bryan, TX","9/7/1976","9/7/1976","1/11/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","http://www.sotb.com","380","3263604","305909","218019","424412","0","2309839","16395","0","77088","188","84666","61502","3263604","2850333","2790556","1978845","2790556","56.5041521430046","0","0","38485","0","21292","413271","413271","0","240","188543","224488","0","5153","0","8146","2952270","470692","3150085","3207752","2593727","3128188","36644","36644","0","0","191989","5408","38485","3472","550604","332686","16472","550604","564239"
"4048","11433","142955","1062135","SPIRITBANK","Tulsa","OK","74135","12/31/2021","5/18/2022","NM","4815 S. Harvard, # 100","SPIRIT BANKCORP INC","6","0","0","4","0","Tulsa","46140","Tulsa, OK","5/5/1916","1/1/1934","8/1/2020","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.spiritbank.com","128","730456","30895","24985","41434","287","629265","8615","0","9773","1938","814","16050","730456","648802","614081","442102","614081","78.5449212709925","0","0","29659","0","5062","81654","81654","0","1271","64191","16192","0","2418","0","2916","695971","201635","718092","722585","606200","695850","2604","2604","0","0","59255","1064","10187","5157","105033","77618","7590","105033","7264"
"16908","0","397858","1063271","SPIRO STATE BANK","Spiro","OK","74959","12/31/2021","5/18/2022","NM","1008 W. Broadway","SPIRO BANCSHARES INC","2","0","0","7","0","Le Flore","","","5/15/1950","5/15/1950","8/1/2020","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.spirostatebank.com","22","61876","16902","7011","32381","833","10709","400","0","286","0","0","765","61876","54970","54868","33090","54868","89.2916370528311","0","0","0","0","102","6906","6906","0","800","800","5306","0","8","0","279","50934","17233","60188.4","60950","0","60693","0","0","0","0","0","162","0","0","492","6229","0","492","0"
"30987","6218","746979","","SPRATT SAVINGS BANK","Chester","SC","29706","12/31/2021","5/18/2022","SA","1613 J. A. Cochran Blvd","","2","0","0","7","0","Chester","16740","Charlotte-Concord-Gastonia, NC-SC","1/1/1893","4/14/1958","9/3/2019","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.sprattsavingsbank.com","16","154078","35825","33456","69291","3088","40340","1164","0","4987","0","53","494","154078","124148","123968","109041","123968","81.6695290389686","0","0","0","0","180","29930","29930","0","0","0","29930","0","415","0","338","146175","75642","147557","150389","0","150122","0","0","0","0","6729","1108","0","0","8142","29689","0","8142","0"
"58668","0","3368925","3368916","SPRING BANK","Bronx","NY","10452","12/31/2021","5/18/2022","NM","69 E. 167th St.","CHECKSPRING COMMUNITY CORP","2","0","0","4","0","Bronx","35620","New York-Newark-Jersey City, NY-NJ-PA","10/26/2007","10/26/2007","11/16/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.spring.bank","34","297700","36620","33957","37378","0","219150","1759","0","107","0","315","4130","297700","267881","229674","166137","229674","73.4450781488093","0","0","36951","0","1256","29819","29819","0","4700","11842","13277","0","8665","4506","2128","290485","31331","331785.8","316938.5","0","267165","0","0","0","0","19853","4","2620","0","1751","29831","0","1751","0"
