CUSIP,SEQ,START,COUPON,MARGIN,SIMPNDX,FIRSTRST,CPNFRQ,FORMULA
3130APZJ7,1,2021-12-16,0.7,0.0,0,N/A,S,0.7
3130APZJ7,2,2022-12-16,1.0,0.0,0,N/A,S,1.0
3130APZJ7,3,2023-06-16,1.125,0.0,0,N/A,S,1.125
3130APZJ7,4,2023-12-16,1.5,0.0,0,N/A,S,1.5
3130APZJ7,5,2024-06-16,1.75,0.0,0,N/A,S,1.75
3130APZJ7,6,2024-12-16,2.0,0.0,0,N/A,S,2.0
3130APZK4,1,2021-11-30,1.19,0.0,0,N/A,S,1.19
3130APZL2,1,2021-12-06,0.92,0.0,0,N/A,S,0.92
3130APZM0,1,2021-11-29,1.3,0.0,0,N/A,S,1.3
3130APZN8,1,2021-12-16,1.28,0.0,0,N/A,S,1.28
3130APZP3,1,2021-12-17,1.25,0.0,0,N/A,S,1.25
3130APZR9,1,2021-11-30,0.625,0.0,0,N/A,S,0.625
3130APZS7,1,2021-12-17,1.5,0.0,0,N/A,S,1.5
3130APZT5,1,2021-12-28,1.71,0.0,0,N/A,S,1.71
3130APZU2,1,2021-11-30,0.875,0.0,0,N/A,S,0.875
3130APZV0,1,2021-11-30,0.77,0.0,0,N/A,S,0.77
3130APCU7,1,2021-10-14,0.75,0.0,0,N/A,S,0.75
3130APCV5,1,2021-09-30,1.5,0.0,0,N/A,S,1.5
3130APCV5,2,2023-09-30,1.75,0.0,0,N/A,S,1.75
3130APCV5,3,2025-09-30,2.0,0.0,0,N/A,S,2.0
3130APCV5,4,2027-09-30,2.25,0.0,0,N/A,S,2.25
3130APCV5,5,2029-09-30,2.5,0.0,0,N/A,S,2.5
3130APCV5,6,2031-09-30,3.0,0.0,0,N/A,S,3.0
3130APCV5,7,2033-09-30,3.5,0.0,0,N/A,S,3.5
3130APCV5,8,2034-09-30,4.0,0.0,0,N/A,S,4.0
3130APCV5,9,2035-09-30,4.5,0.0,0,N/A,S,4.5
3130APCW3,1,2021-10-21,0.375,0.0,0,N/A,S,0.375
3130APCW3,2,2022-04-21,0.5,0.0,0,N/A,S,0.5
3130APCW3,3,2022-10-21,0.625,0.0,0,N/A,S,0.625
3130APCW3,4,2023-04-21,0.75,0.0,0,N/A,S,0.75
3130APCW3,5,2023-10-21,0.875,0.0,0,N/A,S,0.875
3130APCW3,6,2024-04-21,1.0,0.0,0,N/A,S,1.0
3130APCX1,1,2021-10-26,1.25,0.0,0,N/A,S,1.25
3130APCY9,1,2021-10-21,1.875,0.0,0,N/A,S,1.875
3130APCZ6,1,2021-10-26,1.25,0.0,0,N/A,S,1.25
3130APD28,1,2021-10-19,1.15,0.0,0,N/A,S,1.15
3130APD36,1,2021-10-08,1.62,0.0,0,N/A,S,1.62
3130APD44,1,2021-10-06,2.28,0.0,0,N/A,S,2.28
3130APD51,1,2021-10-07,2.34,0.0,0,N/A,S,2.34
3130APD69,1,2021-10-06,1.8,0.0,0,N/A,S,1.8
3130APD77,1,2021-10-06,1.54,0.0,0,N/A,S,1.54
3130APD85,1,2021-10-20,1.15,0.0,0,N/A,S,1.15
3130APD93,1,2021-09-29,1.25,0.0,0,N/A,S,1.25
3130APDA0,1,2021-10-25,0.65,0.0,0,N/A,S,0.65
3130APDB8,1,2021-09-30,2.07,0.0,0,N/A,S,2.07
3130APDC6,1,2021-09-30,1.06,0.0,0,N/A,S,1.06
3130APDD4,1,2021-10-21,1.02,0.0,0,N/A,S,1.02
3130APDE2,1,2021-10-26,1.25,0.0,0,N/A,S,1.25
3130APDF9,1,2021-10-20,1.0,0.0,0,N/A,S,1.0
3130APDF9,2,2023-10-20,1.25,0.0,0,N/A,S,1.25
3130APDF9,3,2024-10-20,1.5,0.0,0,N/A,S,1.5
3130APDF9,4,2025-10-20,2.0,0.0,0,N/A,S,2.0
3130APDF9,5,2026-10-20,2.5,0.0,0,N/A,S,2.5
3130APDF9,6,2027-10-20,3.0,0.0,0,N/A,S,3.0
3130APDF9,7,2028-10-20,3.5,0.0,0,N/A,S,3.5
3130APDG7,1,2021-10-21,1.0,0.0,0,N/A,S,1.0
3130APDH5,1,2021-09-30,1.1,0.0,0,N/A,Q,1.1
3130APDJ1,1,2021-10-18,0.61,0.0,0,N/A,S,0.61
3130ANG61,1,2021-08-16,0.45,0.0,0,N/A,S,0.45
3130ANG79,1,2021-08-26,0.5,0.0,0,N/A,S,0.5
3130ANG87,1,2021-08-18,0.5,0.0,0,N/A,S,0.5
3130ANG95,1,2021-08-24,0.5,0.0,0,N/A,S,0.5
3130ANG95,2,2023-02-24,1.25,0.0,0,N/A,S,1.25
3130ANGA2,1,2021-08-04,1.0,0.0,0,N/A,S,1.0
3130ANGA2,2,2025-08-04,1.5,0.0,0,N/A,S,1.5
3130ANGB0,1,2021-08-19,0.46,0.0,0,N/A,S,0.46
3130ANGD6,1,2021-07-28,0.25,0.0,0,N/A,S,0.25
3130ANGD6,2,2022-01-28,1.0,0.0,0,N/A,S,1.0
3130ANGE4,1,2021-07-28,0.19,0.0,0,N/A,S,0.19
3130ANGF1,1,2021-08-03,0.5,0.0,0,N/A,S,0.5
3130ANGF1,2,2022-08-03,0.75,0.0,0,N/A,S,0.75
3130ANGF1,3,2023-08-03,1.0,0.0,0,N/A,S,1.0
3130ANGF1,4,2024-08-03,1.25,0.0,0,N/A,S,1.25
3130ANGF1,5,2025-02-03,1.5,0.0,0,N/A,S,1.5
3130ANGF1,6,2025-08-03,2.0,0.0,0,N/A,S,2.0
3130ANGF1,7,2026-02-03,3.0,0.0,0,N/A,S,3.0
3130ANGG9,1,2021-08-12,0.75,0.0,0,N/A,S,0.75
3130ANGH7,1,2021-08-16,0.5,0.0,0,N/A,S,0.5
3130ANGH7,2,2022-08-16,0.75,0.0,0,N/A,S,0.75
3130ANGH7,3,2023-08-16,1.0,0.0,0,N/A,S,1.0
3130ANGH7,4,2024-08-16,1.25,0.0,0,N/A,S,1.25
3130ANGH7,5,2025-08-16,1.75,0.0,0,N/A,S,1.75
3130ANGH7,6,2026-08-16,2.5,0.0,0,N/A,S,2.5
3130ANGJ3,1,2021-08-19,0.3,0.0,0,N/A,S,0.3
3130ANGJ3,2,2022-08-19,0.6,0.0,0,N/A,S,0.6
3130ANGJ3,3,2023-08-19,1.2,0.0,0,N/A,S,1.2
3130ANGJ3,4,2024-08-19,2.4,0.0,0,N/A,S,2.4
3130ANGK0,1,2021-08-04,1.25,0.0,0,N/A,S,1.25
3130ANGK0,2,2026-08-04,2.25,0.0,0,N/A,S,2.25
3130ANGL8,1,2021-08-16,0.25,0.0,0,N/A,S,0.25
3130ANGL8,2,2022-02-16,0.3,0.0,0,N/A,S,0.3
3130ANGL8,3,2022-08-16,0.4,0.0,0,N/A,S,0.4
3130ANGL8,4,2023-02-16,0.5,0.0,0,N/A,S,0.5
3130ANGL8,5,2023-08-16,0.75,0.0,0,N/A,S,0.75
3130ANGL8,6,2024-02-16,1.0,0.0,0,N/A,S,1.0
3130ANGM6,1,2021-08-13,1.05,0.0,0,N/A,S,1.05
3130ANGN4,1,2021-08-18,0.35,0.0,0,N/A,S,0.35
3130ANGN4,2,2023-02-18,0.5,0.0,0,N/A,S,0.5
3130ANGN4,3,2023-08-18,0.75,0.0,0,N/A,S,0.75
3130ANGN4,4,2024-02-18,1.0,0.0,0,N/A,S,1.0
3130ANGN4,5,2024-08-18,1.5,0.0,0,N/A,S,1.5
3130ANGP9,1,2021-07-28,0.72,0.0,0,N/A,S,0.72
3130ALM43,1,2021-03-30,0.75,0.0,0,N/A,S,0.75
3130ALM68,1,2021-03-30,0.9,0.0,0,N/A,S,0.9
3130ALM76,1,2021-03-30,0.9,0.0,0,N/A,S,0.9
3130ALMB7,1,2021-03-15,1.54,0.0,0,N/A,S,1.54
3130ALMC5,1,2021-03-11,2.47,0.0,0,N/A,S,2.47
3130ALME1,1,2021-03-24,0.55,0.0,0,N/A,S,0.55
3130ALMF8,1,2021-03-15,0.2,0.0,0,N/A,S,0.2
3130ALMG6,1,2021-03-24,1.0,0.0,0,N/A,S,1.0
3130ALMG6,2,2023-03-24,1.5,0.0,0,N/A,S,1.5
3130ALMG6,3,2025-03-24,2.0,0.0,0,N/A,S,2.0
3130ALMG6,4,2027-03-24,2.75,0.0,0,N/A,S,2.75
3130ALMG6,5,2029-03-24,3.5,0.0,0,N/A,S,3.5
3130ALMH4,1,2021-03-30,0.5,0.0,0,N/A,S,0.5
3130ALMH4,2,2023-03-30,1.35,0.0,0,N/A,S,1.35
3130ALMK7,1,2021-03-24,0.5,0.0,0,N/A,S,0.5
3130ALML5,1,2021-03-24,0.65,0.0,0,N/A,S,0.65
3130ALMM3,1,2021-03-30,1.0,0.0,0,N/A,S,1.0
3130ALMP6,1,2021-03-25,1.0,0.0,0,N/A,S,1.0
3130ALMP6,2,2024-03-25,2.0,0.0,0,N/A,S,2.0
3130ALMP6,3,2027-03-25,3.0,0.0,0,N/A,S,3.0
3130ALMP6,4,2030-03-25,4.0,0.0,0,N/A,S,4.0
3130ALMP6,5,2030-09-25,5.0,0.0,0,N/A,S,5.0
3130ALMR2,1,2021-03-23,0.47,0.0,0,N/A,S,0.47
3130ALMS0,1,2021-03-23,0.5,0.0,0,N/A,S,0.5
3130ALMS0,2,2021-09-23,0.6,0.0,0,N/A,S,0.6
3130ALMS0,3,2022-03-23,0.7,0.0,0,N/A,S,0.7
3130ALMS0,4,2022-09-23,0.8,0.0,0,N/A,S,0.8
3130ALMS0,5,2023-03-23,0.9,0.0,0,N/A,S,0.9
3130ALMS0,6,2023-09-23,1.0,0.0,0,N/A,S,1.0
3130ALMS0,7,2024-03-23,1.1,0.0,0,N/A,S,1.1
3130ALMS0,8,2024-09-23,1.2,0.0,0,N/A,S,1.2
3130ALMS0,9,2025-03-23,1.3,0.0,0,N/A,S,1.3
3130ALMS0,10,2025-09-23,1.5,0.0,0,N/A,S,1.5
3130A9GZ8,1,2016-09-13,1.47,0.0,0,N/A,S,1.47
3130AQSH7,2,2023-02-23,2.0,0.0,0,N/A,S,2.0
3130AQSJ3,1,2022-02-25,1.0,0.0,0,N/A,S,1.0
3130AQSJ3,2,2023-02-25,2.0,0.0,0,N/A,S,2.0
3130AQSJ3,3,2024-02-25,3.0,0.0,0,N/A,S,3.0
3130AQSK0,1,2022-02-25,1.6,0.0,0,N/A,S,1.6
3130AQSL8,1,2022-02-01,1.51,0.0,0,N/A,S,1.51
3130AQSM6,1,2022-02-25,2.05,0.0,0,N/A,S,2.05
3130AQSN4,1,2022-02-25,1.625,0.0,0,N/A,S,1.625
3130AQSR5,1,2022-02-25,1.5,0.0,0,N/A,S,1.5
3130AQSS3,1,2022-02-25,1.625,0.0,0,N/A,S,1.625
3130AQST1,1,2022-02-25,1.625,0.0,0,N/A,S,1.625
3130AQSV6,1,2022-02-25,1.0,0.0,0,N/A,S,1.0
3130AQSV6,2,2023-02-25,2.0,0.0,0,N/A,S,2.0
3130AQSV6,3,2024-02-25,3.0,0.0,0,N/A,S,3.0
3130AQSV6,4,2025-02-25,4.0,0.0,0,N/A,S,4.0
3130AQSV6,5,2026-02-25,5.375,0.0,0,N/A,S,5.375
3130AQSW4,1,2022-02-23,1.75,0.0,0,N/A,S,1.75
3130AQSW4,2,2024-02-23,2.0,0.0,0,N/A,S,2.0
3130AQSW4,3,2026-02-23,2.25,0.0,0,N/A,S,2.25
3130AQSW4,4,2027-02-23,2.5,0.0,0,N/A,S,2.5
3130AQSW4,5,2027-08-23,3.0,0.0,0,N/A,S,3.0
3130AQSW4,6,2028-02-23,3.5,0.0,0,N/A,S,3.5
3130AQSW4,7,2028-08-23,4.0,0.0,0,N/A,S,4.0
3130AQSX2,1,2022-02-23,1.25,0.0,0,N/A,S,1.25
3130AQSY0,1,2022-03-10,1.2,0.0,0,N/A,S,1.2
3130AQSY0,2,2022-09-10,1.5,0.0,0,N/A,S,1.5
3130AQSY0,3,2023-03-10,1.75,0.0,0,N/A,S,1.75
3130AQSY0,4,2023-09-10,2.0,0.0,0,N/A,S,2.0
3130AQSY0,5,2024-03-10,2.5,0.0,0,N/A,S,2.5
3130AQSY0,6,2024-09-10,3.0,0.0,0,N/A,S,3.0
3130AQSY0,7,2025-03-10,3.5,0.0,0,N/A,S,3.5
3130AQSY0,8,2025-09-10,4.0,0.0,0,N/A,S,4.0
3130AQSY0,9,2026-03-10,5.0,0.0,0,N/A,S,5.0
3130AQSY0,10,2026-09-10,6.25,0.0,0,N/A,S,6.25
3130AQSZ7,1,2022-02-23,1.5,0.0,0,N/A,S,1.5
3130AQT29,1,2022-02-24,1.8,0.0,0,N/A,S,1.8
3130AQT37,1,2022-02-28,1.5,0.0,0,N/A,S,1.5
3130AQT45,1,2022-02-28,0.9,0.0,0,N/A,S,0.9
3130AQT45,2,2023-02-28,2.1,0.0,0,N/A,S,2.1
3130AQT52,1,2022-02-28,1.25,0.0,0,N/A,S,1.25
3130AQB28,1,2021-12-22,1.8,0.0,0,N/A,S,1.8
3130AQB36,1,2021-12-30,1.525,0.0,0,N/A,S,1.525
3130AQB44,1,2021-12-28,0.875,0.0,0,N/A,S,0.875
3130AQB51,1,2021-12-17,1.05,0.0,0,N/A,S,1.05
3130AQB69,1,2021-12-30,1.25,0.0,0,N/A,S,1.25
3130AQB69,2,2024-06-30,1.5,0.0,0,N/A,S,1.5
3130AQB69,3,2025-06-30,2.0,0.0,0,N/A,S,2.0
3130AQB69,4,2025-12-30,3.0,0.0,0,N/A,S,3.0
3130AQB69,5,2026-06-30,5.0,0.0,0,N/A,S,5.0
3130AQB77,1,2021-12-22,2.125,0.0,0,N/A,S,2.125
3130AQB85,1,2021-12-10,1.2,0.0,0,N/A,S,1.2
3130AQB93,1,2021-12-17,0.88,0.0,0,N/A,S,0.88
3130AQBA0,1,2021-12-29,0.7,0.0,0,N/A,S,0.7
3130AQBB8,1,2021-12-30,1.0,0.0,0,N/A,Q,1.0
3130AQBB8,2,2022-03-30,1.05,0.0,0,N/A,Q,1.05
3130AQBB8,3,2022-06-30,1.1,0.0,0,N/A,Q,1.1
3130AQBB8,4,2022-09-30,1.15,0.0,0,N/A,Q,1.15
3130AQBB8,5,2022-12-30,1.25,0.0,0,N/A,Q,1.25
3130AQBB8,6,2023-03-30,1.35,0.0,0,N/A,Q,1.35
3130AQBB8,7,2023-06-30,1.45,0.0,0,N/A,Q,1.45
3130AQBB8,8,2023-09-30,1.55,0.0,0,N/A,Q,1.55
3130AQBB8,9,2023-12-30,1.65,0.0,0,N/A,Q,1.65
3130AQBB8,10,2024-03-30,1.75,0.0,0,N/A,Q,1.75
3130AQBB8,11,2024-06-30,1.875,0.0,0,N/A,Q,1.875
3130AQBB8,12,2024-09-30,2.0,0.0,0,N/A,Q,2.0
3130AQBB8,13,2024-12-30,2.125,0.0,0,N/A,Q,2.125
3130AQBB8,14,2025-03-30,2.25,0.0,0,N/A,Q,2.25
3130AQBB8,15,2025-06-30,2.375,0.0,0,N/A,Q,2.375
3130AQBB8,16,2025-09-30,2.5,0.0,0,N/A,Q,2.5
3130AQBB8,17,2025-12-30,2.625,0.0,0,N/A,Q,2.625
3130AQBB8,18,2026-03-30,2.75,0.0,0,N/A,Q,2.75
3130AQBB8,19,2026-06-30,2.875,0.0,0,N/A,Q,2.875
3130AQBB8,20,2026-09-30,3.0,0.0,0,N/A,Q,3.0
3130AQBC6,1,2021-12-30,1.55,0.0,0,N/A,S,1.55
3130AQBD4,1,2021-12-30,1.2,0.0,0,N/A,S,1.2
3130AQBE2,1,2021-12-30,1.65,0.0,0,N/A,S,1.65
3130AQBF9,1,2021-12-30,1.375,0.0,0,N/A,S,1.375
3130AQBG7,1,2022-01-20,1.7,0.0,0,N/A,S,1.7
3130AQBH5,1,2021-12-30,1.1,0.0,0,N/A,S,1.1
3130AQBJ1,1,2021-12-29,1.0,0.0,0,N/A,S,1.0
3130AQBJ1,2,2023-12-29,1.75,0.0,0,N/A,S,1.75
3130AQBK8,1,2021-12-30,0.75,0.0,0,N/A,S,0.75
3130AQBK8,2,2022-06-30,1.0,0.0,0,N/A,S,1.0
3130AQBK8,3,2022-12-30,1.25,0.0,0,N/A,S,1.25
3130AQBK8,4,2023-06-30,1.5,0.0,0,N/A,S,1.5
3130AQBK8,5,2023-12-30,1.75,0.0,0,N/A,S,1.75
3130AQBK8,6,2024-06-30,2.0,0.0,0,N/A,S,2.0
3130AQUN1,2,2023-02-24,2.15,0.0,0,N/A,Q,2.15
3130AQUP6,1,2022-02-28,1.5,0.0,0,N/A,S,1.5
3130AQUQ4,1,2022-02-28,1.15,0.0,0,N/A,S,1.15
3130AQUQ4,2,2023-02-28,2.125,0.0,0,N/A,S,2.125
3130AQUR2,1,2022-02-25,1.0,0.0,0,N/A,Q,1.0
3130AQUR2,2,2022-11-25,2.1,0.0,0,N/A,Q,2.1
3130AQUS0,1,2022-02-28,1.23,0.0,0,N/A,S,1.23
3130AQUT8,1,2022-02-17,2.01,0.0,0,N/A,S,2.01
3130AQUU5,1,2022-03-04,1.61,0.0,0,N/A,S,1.61
3130AQUV3,1,2022-02-23,2.15,0.0,0,N/A,S,2.15
3130AQUW1,1,2022-02-28,1.4,0.0,0,N/A,S,1.4
3130AQUX9,1,2022-02-24,1.54,0.0,0,N/A,S,1.54
3130AQUY7,1,2022-02-25,2.05,0.0,0,N/A,S,2.05
3130AQUZ4,1,2022-02-25,2.0,0.0,0,N/A,S,2.0
3130AQV26,1,2022-03-04,1.61,0.0,0,N/A,S,1.61
3130AQV34,1,2022-02-23,0.9,0.0,0,N/A,S,0.9
3130AQV34,2,2023-02-23,2.05,0.0,0,N/A,S,2.05
3130AQV42,1,2022-02-25,2.01,0.0,0,N/A,S,2.01
3130AQV59,1,2022-02-25,1.55,0.0,0,N/A,S,1.55
3130AQV67,1,2022-02-25,2.1,0.0,0,N/A,S,2.1
3130AQV75,1,2022-02-28,1.4,0.0,0,N/A,S,1.4
3130AQV83,1,2022-02-25,1.125,0.0,0,N/A,S,1.125
3130AQV83,2,2022-08-25,1.25,0.0,0,N/A,S,1.25
3130AQV83,3,2023-02-25,1.5,0.0,0,N/A,S,1.5
3130AQV83,4,2023-08-25,1.75,0.0,0,N/A,S,1.75
3130AQV83,5,2024-02-25,2.0,0.0,0,N/A,S,2.0
3130AQV83,6,2024-08-25,2.5,0.0,0,N/A,S,2.5
3130AQV83,7,2025-02-25,3.0,0.0,0,N/A,S,3.0
3130AQV83,8,2025-08-25,3.5,0.0,0,N/A,S,3.5
3130AQV83,9,2026-02-25,4.0,0.0,0,N/A,S,4.0
3130AQV91,1,2022-02-24,2.0,0.0,0,N/A,S,2.0
3130AQVA8,1,2022-02-25,2.1,0.0,0,N/A,S,2.1
3130AQVB6,1,2022-02-25,2.14,0.0,0,N/A,S,2.14
3130AQVC4,1,2022-02-28,2.0,0.0,0,N/A,S,2.0
3130AQVD2,1,2022-02-28,1.35,0.0,0,N/A,S,1.35
3130AQVE0,1,2022-02-28,1.0,0.0,0,N/A,S,1.0
3130AQVE0,2,2023-02-28,2.0,0.0,0,N/A,S,2.0
3130AQVF7,1,2022-02-28,1.0,0.0,0,N/A,S,1.0
3130AQVF7,2,2023-02-28,2.0,0.0,0,N/A,S,2.0
3130AQX32,1,2022-02-28,1.55,0.0,0,N/A,S,1.55
3130AQX40,1,2022-02-28,1.5,0.0,0,N/A,S,1.5
3130AQX57,1,2022-02-28,1.25,0.0,0,N/A,S,1.25
3130AQX57,2,2023-02-28,2.25,0.0,0,N/A,S,2.25
3130AQX65,1,2022-03-04,2.25,0.0,0,N/A,S,2.25
3130AQX73,1,2022-02-28,1.75,0.0,0,N/A,S,1.75
3130AQX99,1,2022-02-28,1.81,0.0,0,N/A,S,1.81
3130AQXB4,1,2022-02-23,2.5,0.0,0,N/A,S,2.5
3130AQXC2,1,2022-03-02,1.83,0.0,0,N/A,S,1.83
3130AQXD0,1,2022-03-10,2.0,0.0,0,N/A,S,2.0
3130AQXE8,1,2022-03-11,1.5,0.0,0,N/A,S,1.5
3130AQXE8,2,2023-09-11,2.35,0.0,0,N/A,S,2.35
3130AQXF5,1,2022-02-24,2.125,0.0,0,N/A,S,2.125
3130AQXG3,1,2022-02-28,1.92,0.0,0,N/A,S,1.92
3130AQXH1,1,2022-03-03,1.72,0.0,0,N/A,S,1.72
3130AQXJ7,1,2022-02-25,1.72,0.0,0,N/A,S,1.72
3130AQXK4,1,2022-03-07,1.74,0.0,0,N/A,S,1.74
3130AQXL2,1,2022-02-28,1.25,0.0,0,N/A,S,1.25
3130AQXL2,2,2023-02-24,2.5,0.0,0,N/A,S,2.5
3130AQXM0,1,2022-02-25,2.64,0.0,0,N/A,S,2.64
3130AQXN8,1,2022-02-28,1.05,0.0,0,N/A,S,1.05
3130AQXN8,2,2023-02-28,2.1,0.0,0,N/A,S,2.1
3130AQXP3,1,2022-02-25,1.5,0.0,0,N/A,S,1.5
3130AQXP3,2,2023-02-25,2.0,0.0,0,N/A,S,2.0
3130AQXP3,3,2024-02-25,2.5,0.0,0,N/A,S,2.5
3130AQXP3,4,2025-02-25,3.0,0.0,0,N/A,S,3.0
3130AQXP3,5,2026-02-25,3.5,0.0,0,N/A,S,3.5
3130AQXQ1,1,2022-02-10,1.83,0.0,0,N/A,S,1.83
3130AQXR9,1,2022-02-10,1.83,0.0,0,N/A,S,1.83
3130AQXS7,1,2022-02-28,1.82,0.0,0,N/A,S,1.82
3130AQXT5,1,2022-02-28,1.625,0.0,0,N/A,S,1.625
3130AQXU2,1,2022-02-16,1.81,0.0,0,N/A,S,1.81
3130AQXV0,1,2022-02-25,2.0,0.0,0,N/A,S,2.0
3130AQXW8,1,2022-02-24,1.25,0.0,0,N/A,Q,1.25
3130AQXW8,2,2023-02-24,1.5,0.0,0,N/A,Q,1.5
3130ARPD7,1,2022-04-28,3.375,0.0,0,N/A,S,3.375
3130ARPE5,1,2022-04-27,3.0,0.0,0,N/A,S,3.0
3130ARPF2,1,2022-04-19,2.15,0.0,0,N/A,S,2.15
3130ARPF2,2,2023-04-19,3.35,0.0,0,N/A,S,3.35
3130ARPG0,1,2022-04-28,3.0,0.0,0,N/A,S,3.0
3130ARPG0,2,2023-04-28,3.25,0.0,0,N/A,S,3.25
3130ARPG0,3,2024-04-28,3.5,0.0,0,N/A,S,3.5
3130ARPG0,4,2025-04-28,4.0,0.0,0,N/A,S,4.0
3130ARPG0,5,2026-04-28,4.5,0.0,0,N/A,S,4.5
3130ARPH8,1,2022-04-27,3.01,0.0,0,N/A,S,3.01
3130ARPJ4,1,2022-04-28,3.3,0.0,0,N/A,S,3.3
3130ARPK1,1,2022-04-25,3.0,0.0,0,N/A,S,3.0
3130ARPL9,1,2022-04-29,3.125,0.0,0,N/A,S,3.125
3130ARPM7,1,2022-04-27,3.02,0.0,0,N/A,S,3.02
3130ARPN5,1,2022-04-26,2.61,0.0,0,N/A,S,2.61
3130ARPP0,1,2022-04-14,1.375,0.0,0,N/A,S,1.375
3130ARPP0,2,2022-10-14,2.45,0.0,0,N/A,S,2.45
3130ARPQ8,1,2022-04-29,2.67,0.0,0,N/A,S,2.67
3130ARPR6,1,2022-04-29,3.1,0.0,0,N/A,S,3.1
3130ARPS4,1,2022-04-28,2.5,0.0,0,N/A,S,2.5
3130ARPS4,2,2023-04-28,3.5,0.0,0,N/A,S,3.5
3130ARPS4,3,2024-04-28,4.5,0.0,0,N/A,S,4.5
3130ARPS4,4,2025-04-28,5.5,0.0,0,N/A,S,5.5
3130ARPS4,5,2026-04-28,6.5,0.0,0,N/A,S,6.5
3130ARPT2,1,2022-04-29,2.67,0.0,0,N/A,S,2.67
3130ARPU9,1,2022-04-29,2.0,0.0,0,N/A,S,2.0
3130ARPU9,2,2022-10-29,2.5,0.0,0,N/A,S,2.5
3130ARPU9,3,2023-04-29,3.25,0.0,0,N/A,S,3.25
3130ARPU9,4,2023-10-29,4.5,0.0,0,N/A,S,4.5
3130ARPV7,1,2022-04-28,3.5,0.0,0,N/A,S,3.5
3130ARPW5,1,2022-05-12,3.25,0.0,0,N/A,S,3.25
3130ARPX3,1,2022-04-29,2.625,0.0,0,N/A,S,2.625
3130ARPY1,1,2022-04-26,2.83,0.0,0,N/A,S,2.83
3130ARPZ8,1,2022-04-28,3.15,0.0,0,N/A,S,3.15
3130ARQ20,1,2022-04-29,4.0,0.0,0,N/A,S,4.0
3130ARQ38,1,2022-04-25,2.5,0.0,0,N/A,S,2.5
3130ARQ38,2,2023-04-25,3.5,0.0,0,N/A,S,3.5
3130ARQ38,3,2024-04-25,4.5,0.0,0,N/A,S,4.5
3130ARQ46,1,2022-04-28,2.72,0.0,0,N/A,S,2.72
3130ARQU8,1,2022-04-14,0.85,0.0,0,N/A,Q,0.85
3130ARQU8,2,2022-07-14,1.85,0.0,0,N/A,Q,1.85
3130ARQU8,3,2022-10-14,2.375,0.0,0,N/A,Q,2.375
3130ARQU8,4,2023-01-14,2.75,0.0,0,N/A,Q,2.75
3130ARQV6,1,2022-04-26,3.15,0.0,0,N/A,S,3.15
3130ARQW4,1,2022-04-27,2.0,0.0,0,N/A,M,2.0
3130ARQW4,2,2022-05-27,2.1,0.0,0,N/A,M,2.1
3130ARQW4,3,2022-06-27,2.2,0.0,0,N/A,M,2.2
3130ARQW4,4,2022-07-27,2.3,0.0,0,N/A,M,2.3
3130ARQW4,5,2022-08-27,2.4,0.0,0,N/A,M,2.4
3130ARQW4,6,2022-09-27,2.5,0.0,0,N/A,M,2.5
3130ARQW4,7,2022-10-27,2.6,0.0,0,N/A,M,2.6
3130ARQW4,8,2022-11-27,2.7,0.0,0,N/A,M,2.7
3130ARQW4,9,2022-12-27,2.8,0.0,0,N/A,M,2.8
3130ARQW4,10,2023-01-27,2.9,0.0,0,N/A,M,2.9
3130ARQW4,11,2023-02-27,3.0,0.0,0,N/A,M,3.0
3130ARQW4,12,2023-03-27,3.1,0.0,0,N/A,M,3.1
3130ARQW4,13,2023-04-27,3.2,0.0,0,N/A,M,3.2
3130ARQW4,14,2023-05-27,3.3,0.0,0,N/A,M,3.3
3130ARQW4,15,2023-06-27,3.4,0.0,0,N/A,M,3.4
3130ARQW4,16,2023-07-27,3.5,0.0,0,N/A,M,3.5
3130ARQW4,17,2023-08-27,3.6,0.0,0,N/A,M,3.6
3130ARQW4,18,2023-09-27,3.7,0.0,0,N/A,M,3.7
3130ARQW4,19,2023-10-27,3.8,0.0,0,N/A,M,3.8
3130ARQW4,20,2023-11-27,3.9,0.0,0,N/A,M,3.9
3130ARQW4,21,2023-12-27,4.0,0.0,0,N/A,M,4.0
3130ARQW4,22,2024-01-27,4.1,0.0,0,N/A,M,4.1
3130ARQW4,23,2024-02-27,4.2,0.0,0,N/A,M,4.2
3130ARQW4,24,2024-03-27,4.3,0.0,0,N/A,M,4.3
3130ARQW4,25,2024-04-27,4.4,0.0,0,N/A,M,4.4
3130ARQW4,26,2024-05-27,4.5,0.0,0,N/A,M,4.5
3130ARQW4,27,2024-06-27,4.6,0.0,0,N/A,M,4.6
3130ARQW4,28,2024-07-27,4.7,0.0,0,N/A,M,4.7
3130ARQW4,29,2024-08-27,4.8,0.0,0,N/A,M,4.8
3130ARQW4,30,2024-09-27,4.9,0.0,0,N/A,M,4.9
3130ARQW4,31,2024-10-27,5.0,0.0,0,N/A,M,5.0
3130ARQW4,32,2024-11-27,5.1,0.0,0,N/A,M,5.1
3130ARQW4,33,2024-12-27,5.2,0.0,0,N/A,M,5.2
3130ARQW4,34,2025-01-27,5.3,0.0,0,N/A,M,5.3
3130ARQW4,35,2025-02-27,5.4,0.0,0,N/A,M,5.4
3130ARQW4,36,2025-03-27,5.5,0.0,0,N/A,M,5.5
3130ARQW4,37,2025-04-27,5.6,0.0,0,N/A,M,5.6
