CUSIP,SERIES,TRADED,ISSUED,MATURITY,TYPE,FIRSTCPN,F,PCR,CCR,R,S,CALL,ORIGINAL,REOPENED,OUTSTANDING,PRICE,COUPON,MINDENOM,MULTIPLES,DAYCNT,PAGENT,V,FORMULA
3130ANMQ0,MR-9026,2021-08-06,2021-08-26,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,U,OPR,20000000.0,0.0,20000000.0,100.0,0.6,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.6
3130ANMR8,43-2025,2021-08-06,2021-08-26,2025-02-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,75000000.0,0.0,75000000.0,100.0,0.625,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.625
3130ANMS6,MS-9026,2021-08-06,2021-08-26,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,0.75,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130ANMT4,IY-9024,2021-08-06,2021-08-26,2024-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,U,OPR,35000000.0,0.0,35000000.0,100.0,0.4,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.4
3130ANMU1,MT-9026,2021-08-06,2021-08-24,2026-02-24,Domestic Bond,2022-02-24,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,0.9,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.9
3130ANMV9,MU-9026,2021-08-09,2021-08-25,2026-08-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.95,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.95
3130ANMW7,PK-2031,2021-08-09,2021-08-26,2031-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,U,OPR,25000000.0,0.0,25000000.0,100.0,1.0,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ANMX5,MV-9026,2021-08-09,2021-09-21,2026-09-21,Domestic Bond,2022-03-21,S,USD,USD,F,C,OPR,100000000.0,0.0,100000000.0,100.0,1.15,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.15
3130ANMY3,IZ-9024,2021-08-09,2021-08-25,2024-11-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,0.54,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.54
3130ANMZ0,44-2025,2021-08-09,2021-08-26,2025-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.7,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.7
3130ANN22,FR-2036,2021-08-09,2021-08-19,2036-08-19,Domestic Bond,2022-02-19,S,USD,USD,F,C,OPR,5000000.0,0.0,5000000.0,100.0,1.93,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.93
3130ANN30,45-2025,2021-08-09,2021-08-26,2025-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,U,OPR,30000000.0,0.0,30000000.0,100.0,0.6,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.6
3130ANN48,MW-9026,2021-08-09,2021-09-09,2026-09-09,Domestic Bond,2022-03-09,S,USD,USD,F,C,OPR,35000000.0,0.0,35000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ANN55,MX-9026,2021-08-09,2021-08-26,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,1.05,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.05
3130ANN63,E4-2027,2021-08-09,2021-08-25,2027-08-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,1.125,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.125
3130ANN71,MY-9026,2021-08-09,2021-08-26,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,40000000.0,0.0,40000000.0,100.0,1.05,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.05
3130ANN89,KF-2030,2021-08-09,2021-08-23,2030-08-23,Domestic Bond,2022-02-23,S,USD,USD,F,U,OPR,10000000.0,0.0,10000000.0,100.0,1.0,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ANN97,MZ-9026,2021-08-09,2021-08-26,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,0.875,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.875
3130ANNA4,NA-9026,2021-08-09,2021-08-30,2026-08-28,Domestic Bond,2022-02-28,S,USD,USD,F,C,OPR,75000000.0,0.0,75000000.0,102.156,1.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.5
3130ANNB2,NB-9026,2021-08-09,2021-08-26,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,26000000.0,0.0,26000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ANNC0,NC-9026,2021-08-09,2021-08-26,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,0.9,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.9
3130ANND8,ND-9026,2021-08-09,2021-08-26,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,40000000.0,0.0,40000000.0,100.0,1.05,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.05
3130ANNE6,E5-2027,2021-08-09,2021-08-26,2027-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,10000000.0,0.0,10000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ANNF3,JA-9024,2021-08-09,2021-09-10,2024-06-10,Domestic Bond,2021-12-10,S,USD,USD,F,C,OPR,20000000.0,0.0,20000000.0,100.0,0.45,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.45
3130ANNG1,NE-9026,2021-08-09,2021-08-26,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,U,OPR,35000000.0,0.0,35000000.0,100.0,0.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130ANNH9,46-2025,2021-08-09,2021-08-25,2025-11-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.78,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.78
3130ANNJ5,47-2025,2021-08-09,2021-08-25,2025-08-25,Domestic Bond,2022-02-25,S,USD,USD,F,U,OPR,10000000.0,0.0,10000000.0,100.0,0.6,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.6
3130ANNK2,48-2025,2021-08-09,2021-08-26,2025-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,60000000.0,0.0,60000000.0,100.0,0.82,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.82
3130ANNL0,49-2025,2021-08-09,2021-08-26,2025-02-26,Domestic Bond,2022-02-26,S,USD,USD,F,U,OPR,25000000.0,0.0,25000000.0,100.0,0.6,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.6
3130ANNM8,NF-9026,2021-08-09,2021-08-19,2026-07-13,Domestic Bond,2022-01-13,S,USD,USD,F,C,OPR,100000000.0,0.0,100000000.0,100.0,1.05,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.05
3130ANNN6,51-2025,2021-08-10,2021-08-25,2025-02-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,150000000.0,0.0,150000000.0,100.0,0.625,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.625
3130ANNP1,NG-9026,2021-08-10,2021-08-30,2026-08-24,Domestic Bond,2022-02-24,S,USD,USD,F,C,OPR,65000000.0,0.0,65000000.0,100.0,1.1,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.1
3130ANNQ9,52-2025,2021-08-10,2021-08-23,2025-05-23,Domestic Bond,2021-11-23,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.7,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.7
3130ANNR7,NH-9026,2021-08-10,2021-08-26,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,1.6,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.6
3130ANNS5,JB-9024,2021-08-10,2021-08-30,2024-08-28,Domestic Bond,2022-02-28,S,USD,USD,F,C,OPR,75000000.0,0.0,75000000.0,100.0,0.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130ANNT3,FS-2036,2021-08-10,2021-08-19,2036-08-19,Domestic Bond,2022-02-19,S,USD,USD,F,C,OPR,45000000.0,0.0,45000000.0,100.0,2.27,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.27
3130ANNU0,NI-9026,2021-08-10,2021-08-30,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,40000000.0,0.0,40000000.0,100.0,0.9,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.9
3130ANNV8,NJ-9026,2021-08-10,2021-09-15,2026-09-15,Domestic Bond,2022-03-15,S,USD,USD,F,C,OPR,125000000.0,0.0,125000000.0,100.0,1.2,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.2
3130ANNW6,FT-2036,2021-08-10,2021-08-25,2036-08-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,19000000.0,0.0,19000000.0,100.0,2.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.0
3130ANQF0,JG-9024,2021-08-12,2021-09-07,2024-10-30,Domestic Bond,2022-03-07,S,USD,USD,F,C,OPR,20000000.0,0.0,20000000.0,100.0,0.6,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.6
3130ANQG8,PQ-2031,2021-08-12,2021-09-10,2031-09-10,Domestic Bond,2022-03-10,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,1.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.5
3130ANQH6,PR-2031,2021-08-12,2021-09-10,2031-09-10,Domestic Bond,2022-03-10,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,1.2,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.2
3130ANQJ2,66-2025,2021-08-12,2021-08-25,2025-09-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.75,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130ANQK9,67-2025,2021-08-12,2021-08-26,2025-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,U,OPR,30000000.0,0.0,30000000.0,100.0,0.6,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.6
3130ANQL7,68-2025,2021-08-12,2021-08-25,2025-08-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.72,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.72
3130ANQM5,PA-9026,2021-08-12,2021-08-24,2026-04-24,Domestic Bond,2022-02-24,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.875,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.875
3130ANQN3,PB-9026,2021-08-12,2021-08-25,2026-08-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.95,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.95
3130ANQP8,JH-9024,2021-08-12,2021-08-25,2024-06-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.4,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.4
3130ANQQ6,69-2025,2021-08-12,2021-08-25,2025-06-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.67,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.67
3130ANQR4,71-2025,2021-08-12,2021-08-25,2025-02-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.58,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.58
3130ANQS2,PC-9026,2021-08-12,2021-08-30,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,1.03,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.03
3130ANQT0,FU-2036,2021-08-13,2021-08-25,2036-08-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,2.19,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.19
3130ANQU7,PD-9026,2021-08-13,2021-08-30,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,20000000.0,0.0,20000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ANQV5,72-2025,2021-08-13,2021-09-10,2025-06-10,Domestic Bond,2022-03-10,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,0.7,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.7
3130ANQW3,PE-9026,2021-08-13,2021-09-09,2026-09-09,Domestic Bond,2022-03-09,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.997,1.375,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.375
3130ANQX1,73-2025,2021-08-16,2021-08-24,2025-12-24,Domestic Bond,2022-02-24,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.75,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130ANQY9,YR-2028,2021-08-16,2021-08-23,2028-08-23,Domestic Bond,2022-02-23,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,1.19,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.19
3130ANQZ6,PS-2031,2021-08-16,2021-08-25,2031-08-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,1.65,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.65
3130ANR28,JI-9024,2021-08-16,2021-08-18,2024-09-13,Domestic Bond,2022-03-13,S,USD,USD,F,C,Non,45000000.0,18800000.0,63800000.0,99.816788,0.375,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.375
3130ANR36,YS-2028,2021-08-16,2021-09-07,2028-09-07,Domestic Bond,2021-12-07,Q,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,1.2,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.2
3130ANR44,74-2025,2021-08-16,2021-09-08,2025-12-08,Domestic Bond,2021-12-08,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.8,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.8
3130ANR51,JK-9024,2021-08-16,2021-08-24,2024-12-24,Domestic Bond,2022-02-24,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.52,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.52
3130ANR85,PF-9026,2021-08-16,2021-08-26,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,0.6,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.6
3130ANR93,PT-2031,2021-08-16,2021-08-25,2031-08-25,Domestic Bond,2022-02-25,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,1.7,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.7
3130ANRA0,75-2025,2021-08-17,2021-09-09,2025-09-09,Domestic Bond,2022-03-09,S,USD,USD,F,U,OPR,40000000.0,0.0,40000000.0,100.0,0.3,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.3
3130ANRB8,JL-9024,2021-08-17,2021-09-17,2024-12-17,Domestic Bond,2022-03-17,S,USD,USD,F,C,OPR,140000000.0,0.0,140000000.0,100.0,0.55,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.55
3130ANRC6,PG-9026,2021-08-17,2021-08-26,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,U,OPR,55000000.0,0.0,55000000.0,100.0,0.75,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130ANRD4,PH-9026,2021-08-17,2021-09-15,2026-09-15,Domestic Bond,2022-03-15,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,102.189,1.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.5
3130ANRF9,PI-9026,2021-08-17,2021-08-26,2026-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,0.98,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.98
3130ANRG7,YT-2028,2021-08-17,2021-08-24,2028-08-24,Domestic Bond,2022-02-24,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,1.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.25
3130ANRH5,PU-2031,2021-08-17,2021-08-26,2031-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,5000000.0,0.0,5000000.0,100.0,1.72,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.72
3130ANRJ1,PJ-9026,2021-08-17,2021-08-30,2026-08-28,Domestic Bond,2022-02-28,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ANRL6,E8-2027,2021-08-17,2021-08-30,2027-08-26,Domestic Bond,2022-02-26,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,1.125,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.125
3130ANRM4,LY-2029,2021-08-17,2021-08-24,2029-08-24,Domestic Bond,2022-02-24,S,USD,USD,F,C,OPR,40000000.0,0.0,40000000.0,100.0,1.3,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.3
3130ANRN2,JM-9024,2021-08-17,2021-08-30,2024-08-28,Domestic Bond,2022-02-28,S,USD,USD,F,C,OPR,75000000.0,0.0,75000000.0,100.0,0.45,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.45
3130ANRP7,JN-9024,2021-08-17,2021-09-13,2024-09-13,Domestic Bond,2022-03-13,S,USD,USD,F,C,OPR,100000000.0,0.0,100000000.0,100.0,0.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130ANRQ5,PK-9026,2021-08-17,2021-09-09,2026-09-09,Domestic Bond,2022-03-09,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,1.1,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.1
3130ANRR3,PL-9026,2021-08-17,2021-09-17,2026-09-17,Domestic Bond,2022-03-17,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ANRS1,PM-9026,2021-08-18,2021-09-14,2026-09-14,Domestic Bond,2022-03-14,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,1.05,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.05
3130ANRT9,PN-9026,2021-08-18,2021-08-25,2026-08-25,Domestic Bond,2022-02-25,S,USD,USD,F,U,OPR,30000000.0,0.0,30000000.0,100.0,0.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130ANRU6,PQ-9026,2021-08-18,2021-09-17,2026-09-17,Domestic Bond,2022-03-17,S,USD,USD,F,C,OPR,100000000.0,0.0,100000000.0,100.0,1.02,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.02
3130ANRV4,PR-9026,2021-08-18,2021-09-09,2026-09-09,Domestic Bond,2021-12-09,Q,USD,USD,F,U,OPR,25000000.0,0.0,25000000.0,100.0,0.65,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.65
3130AP5G6,VH-9026,2021-09-16,2021-09-29,2026-09-29,Domestic Bond,2022-03-29,S,USD,USD,F,U,OPR,10000000.0,0.0,10000000.0,100.0,0.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130AP5H4,V-9025,2021-09-16,2021-09-30,2025-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.75,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130AP5J0,VI-9026,2021-09-16,2021-10-22,2026-10-22,Domestic Bond,2022-04-22,S,USD,USD,F,C,OPR,131000000.0,0.0,131000000.0,100.0,1.17,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.17
3130AP5K7,VJ-9026,2021-09-16,2021-10-14,2026-07-14,Domestic Bond,2022-01-14,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130AP5L5,VK-9026,2021-09-16,2021-09-30,2026-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.875,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.875
3130AP5M3,VL-9026,2021-09-16,2021-09-28,2026-09-28,Domestic Bond,2022-03-28,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,1.04,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.04
3130AP5N1,H5-2027,2021-09-16,2021-09-30,2027-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,1.1,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.1
3130AP5P6,MI-2029,2021-09-16,2021-10-25,2029-10-25,Domestic Bond,2022-04-25,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,0.75,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130AP5Q4,VM-9026,2021-09-17,2021-09-30,2026-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.93,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.93
3130AP5R2,VN-9026,2021-09-17,2021-09-30,2026-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130AP5S0,W-9025,2021-09-17,2021-09-28,2025-03-28,Domestic Bond,2022-03-28,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,0.65,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.65
3130AP5T8,VP-9026,2021-09-17,2021-10-26,2026-10-26,Domestic Bond,2022-04-26,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.925,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.925
3130AP5U5,VQ-9026,2021-09-17,2021-09-29,2026-09-29,Domestic Bond,2022-03-29,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,102.135,1.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.5
3130AP5V3,X-9025,2021-09-17,2021-09-30,2025-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,U,OPR,50000000.0,0.0,50000000.0,100.0,0.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130AP5W1,Y-9025,2021-09-17,2021-09-30,2025-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.75,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130AP5X9,Z-9025,2021-09-17,2021-09-28,2025-03-28,Domestic Bond,2022-03-28,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.625,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.625
3130AP5Y7,VR-9026,2021-09-17,2021-09-30,2026-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130AP6A8,H6-2027,2021-09-17,2021-09-30,2027-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,1.2,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.2
3130AP6B6,VS-9026,2021-09-17,2021-09-30,2026-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.95,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.95
3130AP6D2,VT-9026,2021-09-17,2021-09-30,2026-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130AP6E0,VU-9026,2021-09-17,2021-10-14,2026-10-14,Domestic Bond,2022-04-14,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130AP6F7,AA-9025,2021-09-17,2021-10-07,2025-01-07,Domestic Bond,2022-01-07,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.6,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.6
3130AP6G5,QN-2031,2021-09-17,2021-09-30,2031-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,U,OPR,30000000.0,0.0,30000000.0,100.0,1.0,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130AP6J9,ZM-2028,2021-09-17,2021-10-05,2028-10-05,Domestic Bond,2022-04-05,S,USD,USD,F,C,OPR,24000000.0,0.0,24000000.0,100.0,1.35,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.35
3130AP6K6,VW-9026,2021-09-17,2021-09-30,2026-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130AP6L4,VX-9026,2021-09-17,2021-09-28,2026-09-28,Domestic Bond,2022-03-28,S,USD,USD,F,U,OPR,45000000.0,0.0,45000000.0,100.0,0.37,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.37
3130AP6M2,VY-9026,2021-09-17,2021-09-30,2026-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,C,OPR,45000000.0,0.0,45000000.0,100.0,1.02,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.02
3130AP6N0,VZ-9026,2021-09-17,2021-09-30,2026-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,1.05,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.05
3130AP6P5,QP-2031,2021-09-17,2021-09-30,2031-09-30,Domestic Bond,2022-03-30,S,USD,USD,F,U,OPR,35000000.0,0.0,35000000.0,100.0,1.0,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130AP6Q3,FD-9023,2021-09-17,2021-09-21,2023-09-08,Domestic Bond,2022-03-08,S,USD,USD,F,C,Non,111000000.0,10000000.0,121000000.0,99.775362,0.125,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.125
